,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Temperature","Used Space"
05/02/2020 23:48:04,5.384612,6.153846,4.6274066,7.69230747,5.96454144,46,49,46,46,49,1303.7146,1303.7146,1303.7146,1303.7146,3.74618483,1.49618816,0.4127709,0.6877894,100.285744,66.954834,5.28107834,2.60644531,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:05,7.03125,7.8125,10.1322117,10.15625,8.783054,46,48,46,45,50,1303.71826,1303.71826,1303.71826,1303.71826,3.58620977,1.14061487,0.5517058,0.789379656,100.286018,66.95508,5.28109741,2.60642624,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:06,9.375,7.03125,8.59375,8.59375,8.3984375,47,50,48,47,50,902.5725,902.5725,902.5725,902.5725,4.72937,2.20026684,0.6216824,0.8266807,100.285835,66.6174,5.254463,2.63306046,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:07,7.824898,5.46875,11.71875,7.8125,8.206224,47,48,46,45,48,802.2866,802.2866,802.2866,802.2866,3.11376262,1.11688125,0.202448815,0.5536567,100.285828,66.44183,5.240616,2.64690781,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:08,0,5.46875,3.90625,7.03125,4.1015625,49,51,50,48,51,3409.72314,3510.009,3510.009,3510.009,4.59415245,2.37601447,0.418686867,0.662788749,100.285973,66.43976,5.240452,2.64707184,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:09,3.90625,4.6875,7.03125,10.15625,6.4453125,50,49,48,47,50,3610.29053,3610.29053,3610.29053,3610.29053,3.70752788,1.43099272,0.441972733,0.6883272,100.285851,66.44116,5.24056244,2.64696121,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:10,2.34375,4.6875,4.6875,6.25,4.4921875,48,50,47,46,50,2507.14185,2507.14185,2206.28467,2206.28467,4.8257513,2.72229815,0.305356622,0.6056766,100.285667,66.42694,5.239441,2.64808273,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:11,5.46875,7.03125,5.46875,7.03125,6.25,48,51,48,48,51,3510.01147,3510.01147,3510.01147,3510.01147,3.68094015,1.72987747,0.177241549,0.5356973,100.286041,66.42588,5.239357,2.64816666,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:12,3.125,7.849705,7.03125,9.375,6.845236,47,48,46,46,49,802.286438,802.286438,802.286438,802.286438,4.14574862,2.04305768,0.281773329,0.6141483,100.285805,66.42598,5.23936462,2.648159,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:13,3.125,7.78846169,10.1810513,8.59375,7.42206573,47,49,47,46,49,802.286865,802.286865,802.286865,802.286865,2.78189063,1.02878428,0.0313891135,0.437744319,100.285858,66.1427155,5.217022,2.67050171,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:14,6.25,10.15625,9.350962,6.25,8.001804,46,48,46,45,48,802.2869,802.2869,802.2869,802.2869,2.3132298,0.58033824,0.0155742206,0.414885,100.285866,66.14058,5.216854,2.67066956,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:15,5.46875,3.125,3.125,3.90625,3.90625,46,49,46,46,49,802.286865,802.286865,802.286865,802.286865,2.37275052,0.6520759,0.0308512952,0.4065434,100.285858,66.14087,5.216877,2.67064667,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:16,8.581734,10.9375,7.05605125,7.8125,8.596945,48,50,47,47,50,1905.4325,1905.4325,1604.57471,1604.57471,3.37806273,1.55111074,0.0390139855,0.476763129,100.285919,66.09889,5.213566,2.67395782,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:17,22.65625,25,18.6778851,21.09375,21.85697,51,52,49,48,52,802.286,802.286,802.286,802.286,8.888134,6.41070461,0.5217171,0.8432812,100.285751,66.55516,5.24955368,2.63797,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:18,16.40625,6.25,5.46875,3.125,7.8125,49,50,48,47,50,1404.00342,1103.14551,1103.14551,1103.14551,5.80689,3.99100566,0.0109508559,0.418824345,100.285957,66.7156754,5.26221466,2.625309,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:19,16.40625,11.71875,10.15625,10.15625,12.109375,50,52,49,48,52,1604.57385,1604.57385,1604.57385,1604.57385,8.805393,6.69171429,0.2272905,0.6473184,100.285866,67.1771545,5.2986145,2.58890915,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:20,20.3125,17.1875,18.75,20.3125,19.140625,52,54,52,51,54,3409.72046,3510.00635,3510.00635,3510.00635,9.478695,7.33550167,0.228879452,0.71518755,100.2859,67.43596,5.319027,2.5684967,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:21,27.34375,21.09375,12.5,14.84375,18.9453125,52,53,52,49,53,3409.719,3108.86157,3108.86157,3108.86157,10.1158934,7.979639,0.2340045,0.68525517,100.285858,67.8145,5.34888458,2.538639,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:22,17.96875,3.90625,3.125,2.34375,6.8359375,54,53,53,48,54,3610.28979,3610.28979,3610.28979,3510.004,7.029424,5.206668,0.003738045,0.4407829,100.285828,67.6624451,5.336891,2.55063248,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:23,17.96875,5.46875,3.125,3.125,7.421875,55,54,52,50,58,3510.00635,3510.00635,3510.00635,3409.72046,5.80357456,3.96959877,0.0205997024,0.442050338,100.2859,67.67009,5.337494,2.55002975,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:24,17.1875,3.125,3.90625,3.125,6.8359375,51,51,51,47,51,3610.291,3610.291,3610.291,3409.71924,7.058851,5.19765234,0.041875273,0.442373067,100.285858,67.8759155,5.35372925,2.5337944,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:25,14.0625,0.78125,7.03125,2.34375,6.0546875,51,52,58,48,58,3610.29077,3510.005,3610.29077,3610.29077,6.04537249,4.239907,0,0.4028664,100.285851,67.76555,5.345024,2.54249954,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:26,17.1875,9.375,14.0625,9.375,12.5,48,49,47,47,50,802.286438,802.286438,802.286438,802.286438,7.30442429,5.34043741,0.14103891,0.5308336,100.285805,67.89618,5.35532761,2.532196,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:27,7.8125,8.59375,7.8125,10.9375,8.7890625,48,49,46,50,52,3510.004,3510.004,3510.004,3409.718,5.28241348,3.4016304,0.116145812,0.5366192,100.285828,68.2756,5.385254,2.50226974,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:28,8.59375,10.9375,16.40625,10.9375,11.71875,48,51,49,47,50,802.2865,802.2865,802.2865,802.2865,7.536169,5.482381,0.238147959,0.609228551,100.285812,67.9755,5.36158371,2.52594,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:29,3.91864777,3.125,3.94345522,3.125,3.52802277,48,50,48,47,50,3209.15259,2908.29468,2908.29468,2908.29468,4.01863766,2.22829938,0.09008882,0.449952155,100.286018,68.0948639,5.37099838,2.51652527,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:30,5.4567337,16.40625,10.0480795,13.28125,11.2980785,52,60,55,50,60,3409.71924,3409.71924,3409.71924,3409.71924,6.3331995,4.500838,0.0875663459,0.5053207,100.285858,67.690834,5.3391304,2.54839325,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:31,5.46875,10.15625,9.375,9.375,8.59375,47,49,47,47,49,802.286255,802.286255,802.286255,802.286255,5.848073,3.95576239,0.136205867,0.5339709,100.285782,68.07131,5.36914063,2.518383,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:32,3.90625,5.53075075,3.96825075,4.6875,4.52318764,47,50,48,47,49,802.2869,802.2869,802.2869,802.2869,3.94032049,2.15441537,0.06621091,0.43811506,100.285866,68.07537,5.369461,2.51806259,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:33,10.9375,16.2620182,10.76923,14.84375,13.20312,51,52,50,50,53,3309.43555,3510.00732,3409.72144,3510.00732,6.33162355,4.34834051,0.1805817,0.6051344,100.285927,68.25819,5.38388062,2.503643,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:34,5.46875,8.59375,3.90625,3.90625,5.46875,47,50,47,47,50,802.286438,802.286438,802.286438,802.286438,4.84296131,2.94177771,0.138894722,0.5020672,100.285805,68.34171,5.3904686,2.497055,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:35,6.25,4.6875,5.46875,4.6875,5.2734375,49,51,49,47,51,2507.14819,2507.14819,2206.29028,2206.29028,4.24089956,2.425225,0.113624357,0.477466,100.285927,68.48376,5.40167236,2.48585129,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:36,17.96875,16.40625,17.96875,16.40625,17.1875,51,53,51,49,53,3610.29126,3610.29126,3510.00537,3610.29126,9.210168,7.03085756,0.2768967,0.7230384,100.285866,68.8316345,5.42911148,2.45841217,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:37,10.15625,12.5,10.9375,10.15625,10.9375,49,51,49,47,51,802.2863,802.2863,802.2863,802.2863,6.597175,4.580353,0.203856513,0.6074543,100.285789,69.04013,5.44555664,2.441967,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:38,2.34375,7.8125,3.90625,5.46875,4.8828125,46,49,47,46,49,802.2869,802.2869,802.2869,802.2869,3.06279,1.30559,0.07983433,0.42524,100.285866,69.13458,5.45300674,2.434517,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:39,3.90625,5.46875,4.6875,8.59375,5.6640625,47,50,48,47,50,1604.57446,1604.57446,1604.57446,1604.57446,4.53899956,2.72914648,0.109940313,0.470961362,100.285904,69.1118546,5.451214,2.43630981,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:40,9.42460251,10.15625,10.9375,10.9375,10.36396,48,49,47,47,49,902.5724,902.5724,902.5724,802.28656,6.94423771,4.907776,0.256302774,0.6055505,100.28582,69.42694,5.47606659,2.411457,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:41,4.6875,6.25,7.8125,4.6875,5.859375,49,50,52,47,52,3510.00732,3610.29346,3610.29346,3610.29346,4.306084,2.53534722,0.0772731453,0.450850934,100.285927,69.45035,5.477913,2.40961075,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:42,7.8125,6.25,4.6875,6.25,6.25,48,51,48,47,51,802.2863,902.5721,802.2863,802.2863,4.61167049,2.73987174,0.14448458,0.510172844,100.285789,69.4045,5.47429657,2.413227,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:43,6.25,10.15625,8.59375,10.15625,8.7890625,51,57,51,48,57,3610.2937,3510.00781,3510.00781,3510.00781,4.525466,2.631515,0.15864259,0.526181757,100.285934,69.43153,5.476429,2.41109467,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:44,13.28125,19.53125,14.84375,14.0625,15.4296875,56,57,58,53,57,3409.71973,3409.71973,3510.00562,3510.00562,9.024135,6.865215,0.2945504,0.695418835,100.285873,69.21318,5.45920563,2.428318,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:45,5.46875,10.15625,8.59375,3.90625,7.03125,48,50,48,47,50,2106.00269,1805.145,1805.145,1805.145,4.406647,2.534193,0.104914293,0.498435557,100.285835,69.3113556,5.46694946,2.42057419,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:46,15.625,18.75,10.15625,10.15625,13.671875,50,51,50,48,51,2106.00317,2106.00317,1805.14563,1805.14563,7.26933861,5.23277426,0.202356637,0.6452101,100.285866,69.23978,5.46130371,2.42622,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:47,7.8125,8.59375,10.15625,7.03125,8.3984375,48,50,48,46,50,802.286438,802.286438,802.286438,802.286438,4.67771435,2.809192,0.11285352,0.504697561,100.285805,69.2198,5.45972824,2.42779541,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:48,3.125,4.6875,3.125,0,2.734375,46,48,47,46,49,802.286865,802.286865,802.286865,802.286865,2.47813463,0.844843566,0,0.352521122,100.285858,69.29651,5.46577835,2.4217453,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144516
05/02/2020 23:48:49,4.6875,5.46875,10.9375,5.46875,6.640625,47,49,47,46,49,802.286865,802.286865,802.286865,802.286865,2.39303136,0.6894772,0,0.4022306,100.285858,69.29491,5.46565247,2.42187119,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:48:50,24.21875,32.8125,30.46875,28.125,28.90625,50,51,50,47,51,902.5729,902.5729,902.5729,802.287048,9.448583,7.213027,0.3297767,0.838915169,100.285881,69.23271,5.460747,2.426777,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:48:51,7.03125,14.0625,13.28125,13.28125,11.9140625,48,50,48,46,50,1504.28833,1504.28833,1203.43066,1203.43066,5.16037655,3.01434016,0.284395069,0.6466735,100.285889,69.33201,5.46857834,2.41894531,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:48:52,15.625,16.40625,13.28125,12.5,14.453125,49,51,48,47,51,1604.573,1604.573,1604.573,2406.85938,7.029622,4.760464,0.410706729,0.711094141,100.285812,69.2585449,5.462784,2.42473984,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:48:53,2.34375,5.46875,6.25,7.03125,5.2734375,47,49,47,46,49,802.2869,802.2869,802.2869,802.2869,4.061759,2.11108327,0.186927766,0.5248922,100.285866,69.06248,5.447319,2.44020462,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:48:54,1.5625,4.6875,3.90625,3.90625,3.515625,47,49,47,46,49,802.2867,802.2867,902.5725,802.2867,2.447242,0.7660398,0.0244383775,0.3823816,100.285835,69.0643158,5.447464,2.44005966,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:48:55,0,7.8125,3.90625,2.34375,3.515625,47,49,47,46,49,902.573059,802.2872,802.2872,802.2872,3.176735,1.45470774,0.036097873,0.415735334,100.2859,68.8248138,5.42857361,2.45895,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:48:56,1.5625,3.125,3.90625,6.25,3.7109375,47,48,46,46,48,802.286743,802.286743,902.5726,902.5726,2.61308765,0.918694,0.0322146527,0.3870612,100.285843,68.7870941,5.425598,2.46192551,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:48:57,1.5625,3.125,4.6875,6.25,3.90625,47,49,47,46,49,802.286,802.286,802.286,802.286,2.557405,0.8432077,0.0306643285,0.4031746,100.285751,68.78588,5.425503,2.46202087,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:48:58,3.90625,3.90625,5.46875,8.59375,5.46875,47,49,47,46,49,802.2879,802.2879,802.2879,802.2879,3.53327632,1.66606247,0.13977997,0.47094065,100.285988,68.77041,5.424282,2.46324158,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:48:59,7.8125,7.8125,3.90625,9.375,7.2265625,47,49,47,46,49,802.2869,802.2869,802.2869,802.2869,4.19554329,2.04666972,0.3595634,0.6150735,100.285866,67.57863,5.3302803,2.55724335,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:00,16.5426617,4.6875,12.5,9.375,10.7762928,48,51,50,47,51,3510.00757,3510.00757,3510.00757,3510.00757,5.326146,3.51535034,0.06653024,0.48794952,100.285934,69.14078,5.453495,2.43402863,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:01,6.22596169,5.46875,10.9375,10.9375,8.392429,52,52,51,48,53,3409.71777,3510.00366,3409.71777,3409.71777,4.005998,2.06447268,0.187684879,0.534621239,100.28582,69.13729,5.45322037,2.43430328,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:02,4.6875,5.46875,6.25,7.8125,6.0546875,47,49,47,46,49,802.2867,802.2867,802.2867,802.2867,4.189597,2.27060723,0.183094949,0.4885757,100.285835,69.12298,5.452091,2.43543243,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:03,7.8125,11.71875,7.8125,3.90625,7.8125,48,49,47,46,49,902.572754,902.572754,902.572754,902.572754,4.36038876,2.36324978,0.235874414,0.5284951,100.285858,69.24292,5.46155167,2.425972,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:04,3.90625,3.90625,1.5625,3.90625,3.3203125,47,49,47,45,49,802.286865,802.286865,802.286865,802.286865,2.63897681,0.929727,0.032318525,0.3933626,100.285858,69.2611542,5.46299,2.42453384,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:05,1.5625,3.90625,1.5625,2.34375,2.34375,47,48,46,46,48,802.287048,802.287048,802.287048,802.287048,2.19550443,0.5361781,0.0183313973,0.370221138,100.285881,69.13342,5.452915,2.43460846,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:06,4.66346169,7.8125,4.6875,3.90625,5.26742935,46,49,47,46,49,802.286865,802.286865,802.286865,802.286865,2.787686,1.06277788,0.0347301066,0.409070581,100.285858,69.1118546,5.451214,2.43630981,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:07,2.34375,3.90625,3.90625,5.46875,3.90625,46,48,46,45,48,802.286743,802.286743,802.286743,802.286743,2.8927567,1.18040824,0.0242206976,0.410226643,100.285843,69.11626,5.451561,2.43596268,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:08,7.03125,7.8125,3.90625,7.03125,6.4453125,47,50,48,47,50,2005.71851,2005.71851,2005.71851,2005.71851,3.39062119,1.50350118,0.166859612,0.4758724,100.285927,69.07756,5.448509,2.43901443,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:09,8.59375,3.90625,3.90625,3.90625,5.078125,48,50,48,47,50,2808.00439,2808.00439,2808.00439,2808.00439,3.65282822,1.704401,0.2116397,0.515315235,100.285873,69.07858,5.44858932,2.43893433,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:10,15.625,16.40625,16.40625,14.84375,15.8203125,48,50,48,47,50,802.2863,802.2863,802.2863,802.2863,6.653816,4.85191345,0.05523849,0.47593382,100.285789,67.8029861,5.34797668,2.539547,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:11,1.5625,2.34375,3.125,3.125,2.5390625,46,52,47,46,52,3409.722,3510.00781,3510.00781,3510.00781,2.924968,1.19335878,0.0425269231,0.400795072,100.285942,67.80231,5.34792328,2.53960037,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:12,5.46875,5.46875,3.125,5.46875,4.8828125,47,49,47,47,49,3008.57568,3008.57568,2707.71826,2707.71826,4.14111137,2.18431163,0.194040015,0.5286382,100.285858,67.88458,5.354412,2.53311157,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:13,6.25,5.46875,3.125,5.46875,5.078125,46,48,46,45,48,802.286255,802.286255,802.286255,802.286255,3.14339566,1.2365849,0.196206838,0.487498045,100.285782,67.855896,5.35215,2.53537369,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:14,7.8125,7.03125,7.8125,4.6875,6.8359375,47,49,47,46,49,802.2869,802.2869,802.2869,802.2869,5.06180763,3.055233,0.2564587,0.5215683,100.285866,67.81087,5.34859848,2.53892517,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:15,2.34375,5.46875,5.46875,3.125,4.1015625,46,49,47,46,49,1504.28857,1504.28857,1203.43091,1203.43091,3.983653,2.06555057,0.2095442,0.488063872,100.285904,67.81111,5.34861755,2.538906,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:16,8.64335251,6.25,7.776439,3.125,6.448698,48,50,48,46,50,802.2865,802.2865,802.2865,802.2865,5.13727,3.04508,0.3305205,0.5543719,100.285812,67.8115,5.348648,2.53887558,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:17,3.125,9.375,6.25,6.25,6.25,47,48,47,46,48,802.2867,802.2867,802.2867,802.2867,2.9325192,1.2198838,0.0290318355,0.404319942,100.285835,67.81189,5.34867859,2.538845,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:18,4.6875,5.46875,7.03125,3.125,5.078125,47,55,48,47,52,3610.294,3610.294,3610.294,3610.294,2.75418282,1.035104,0.0338517725,0.396687269,100.285942,67.85039,5.351715,2.53580856,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144287
05/02/2020 23:49:19,5.46875,7.8125,7.03125,4.6875,6.25,48,55,50,48,54,3409.71924,3510.00513,3409.71924,3510.00513,3.58631039,1.82898057,0.05128502,0.434225529,100.285858,67.5175,5.32545853,2.56206512,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,38,77488,13071,37,18.4144058
