,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space"
05/06/2022 23:21:38,0.78125,10.9375,3.125,4.6875,4.8828125,54,56,53,53,56,802.2876,902.573547,802.2876,802.2876,14.515398,3.13117719,0,1.0749259,100.28595,22.4979782,7.17320251,24.7105637,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,117.1875,5.859375,28,17.5008316
05/06/2022 23:21:39,2.34375,4.6875,7.03125,4.6875,4.6875,54,55,53,54,55,802.2874,802.2874,802.2874,902.5733,14.4846964,3.240916,0,1.06684852,100.285927,22.4952316,7.172329,24.7114372,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,108.398438,5.859375,28,17.5008316
05/06/2022 23:21:40,5.44471169,3.90625,4.6875,3.125,4.290867,53,55,54,53,55,802.2875,802.2875,802.2875,802.2875,14.75337,3.28816986,0,1.07154965,100.285934,22.49376,7.171856,24.71191,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,120.117188,5.859375,28,17.5008316
05/06/2022 23:21:41,3.90625,6.25,2.34375,5.46875,4.4921875,53,55,53,53,55,802.287537,802.287537,802.287537,802.287537,14.7459784,3.40937734,0,1.10437214,100.285942,22.495018,7.17226028,24.7115059,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,129.882813,5.859375,28,17.5008316
05/06/2022 23:21:42,4.6875,8.59375,1.5625,7.8125,5.6640625,53,55,53,53,55,802.2874,802.2874,802.2874,802.2874,14.7671509,3.427645,0,1.09876382,100.285927,22.4944229,7.17206955,24.7116966,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,122.070313,5.859375,28,17.5008316
05/06/2022 23:21:43,2.34375,4.6875,3.125,7.8125,4.4921875,53,56,54,53,55,802.287659,802.287659,802.287659,802.287659,14.5626564,3.32119441,0,1.07440281,100.285957,22.4936752,7.171829,24.711937,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,113.28125,5.859375,28,17.5008316
05/06/2022 23:21:44,11.71875,2.34375,1.5625,0.78125,4.1015625,53,55,53,53,55,802.2875,802.2875,802.2875,802.2875,14.3228054,3.0092535,0,1.062589,100.285934,22.49392,7.17190933,24.7118568,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,115.234375,5.859375,28,17.5008316
05/06/2022 23:21:45,8.521634,7.8125,7.03125,1.5625,6.23197,53,55,53,53,56,902.573547,802.2876,802.2876,902.573547,14.9763031,3.56021476,0,1.083927,100.28595,22.4928665,7.17157364,24.7121925,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,116.210938,5.859375,28,17.5008316
05/06/2022 23:21:46,7.03125,3.90625,4.6875,7.03125,5.6640625,53,55,53,52,55,802.287231,802.287231,802.287231,802.287231,15.4421721,3.87010884,0,1.12185442,100.285904,22.471,7.16460037,24.7191658,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,113.28125,5.859375,28,17.5008316
05/06/2022 23:21:47,9.375,6.25,1.5625,0,4.296875,53,55,53,52,55,902.572632,802.2868,802.2868,802.2868,14.5357609,3.23807526,0,1.10336125,100.285851,22.4916382,7.17118073,24.7125854,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,129.882813,5.859375,28,17.5008316
05/06/2022 23:21:48,5.53075075,9.375,3.90625,3.90625,5.67955971,53,55,54,52,56,902.5744,802.2884,802.2884,802.2884,16.0518341,4.38326025,0,1.10697865,100.286049,22.46679,7.1632576,24.7205086,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,124.023438,4.8828125,28,17.5008316
05/06/2022 23:21:49,2.31971145,14.0625,1.5625,0,4.48617935,52,54,53,52,55,802.287354,802.287354,3409.72119,3008.57739,14.9701986,3.615274,0,1.08643293,100.285919,22.4922256,7.17136765,24.7123985,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,132.8125,5.859375,28,17.5008316
05/06/2022 23:21:50,0,14.84375,2.34375,0,4.296875,53,54,53,52,55,802.2874,802.2874,802.2874,802.2874,14.5468178,3.174302,0,1.07289243,100.285927,22.49099,7.17097473,24.7127914,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,124.023438,5.859375,28,17.5008316
05/06/2022 23:21:51,9.375,10.15625,2.34375,3.90625,6.4453125,53,54,52,52,54,802.2876,802.2876,802.2876,802.2876,14.6015663,3.34110856,0,1.09984338,100.28595,22.4902725,7.170746,24.71302,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,113.28125,5.859375,28,17.5008316
05/06/2022 23:21:52,7.8125,7.03125,1.5625,3.125,4.8828125,53,55,53,53,55,802.287537,802.287537,802.287537,802.287537,15.3029985,3.85921383,0,1.10400033,100.285942,22.4797287,7.167385,24.7163811,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,106.445313,5.859375,28,17.5008316
05/06/2022 23:21:53,6.336808,3.125,3.13739777,3.125,3.93105149,53,55,53,52,55,802.2875,802.2875,3510.00781,3309.436,14.95185,3.60882568,0,1.09588861,100.285934,22.47911,7.16718674,24.71658,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,123.046875,5.859375,28,17.5008316
05/06/2022 23:21:54,6.25,10.9375,3.1129837,3.125,5.856371,53,54,52,52,54,802.2875,802.2875,802.2875,802.2875,14.4901876,3.23407984,0,1.06664872,100.285934,22.4781036,7.1668663,24.7169,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,130.859375,5.859375,28,17.5008316
05/06/2022 23:21:55,6.25,1.5625,8.59375,1.5625,4.4921875,52,55,52,51,55,802.287231,802.287231,802.287231,802.287231,14.5565577,3.170995,0,1.071777,100.285904,22.4929962,7.1716156,24.71215,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,93.75,3.90625,28,17.5008316
05/06/2022 23:21:56,14.84375,12.5,5.46875,13.28125,11.5234375,53,55,53,53,56,1805.14734,1504.28955,1203.43164,802.2877,17.266716,5.56718636,0.009279328,1.18505251,100.285965,22.4765015,7.166355,24.717411,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,101.5625,5.859375,28,17.5008316
05/06/2022 23:21:57,14.0625,10.9375,9.375,9.375,10.9375,52,55,52,52,55,802.2874,802.2874,802.2874,802.2874,14.2605448,2.78686857,0,1.12368929,100.285927,22.4918289,7.17124176,24.7125244,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,91.796875,5.859375,28,17.5008316
05/06/2022 23:21:58,6.25,8.59375,5.46875,2.34375,5.6640625,52,54,52,52,55,802.2876,802.2876,802.2876,802.2876,13.8726788,2.5680263,0.007666666,1.11252522,100.28595,22.4860611,7.169403,24.7143631,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,94.72656,5.859375,28,17.5008316
05/06/2022 23:21:59,4.6875,7.14285374,1.5625,7.03125,5.1060257,52,53,52,52,54,802.287354,802.287354,802.287354,802.287354,13.7654314,2.420913,0,1.07431734,100.285919,22.4911575,7.171028,24.712738,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,108.398438,5.859375,28,17.5008316
05/06/2022 23:22:00,14.0625,17.8245182,9.375,10.15625,12.8545647,54,56,53,53,56,1504.28979,1905.43372,3008.57959,1504.28979,15.27261,3.44665813,0.116750188,1.22040057,100.28598,22.6335754,7.21643829,24.6673279,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,136.71875,4.8828125,28,17.5010223
05/06/2022 23:22:01,17.1875,22.65625,16.40625,30.46875,21.6796875,53,56,53,52,56,802.287231,802.287231,802.287231,802.287231,18.90891,5.134989,1.698509,1.85923588,100.285904,22.5682526,7.19561,24.6881561,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,88.86719,4.8828125,28,17.5010223
05/06/2022 23:22:02,17.1875,19.53125,14.0625,8.59375,14.84375,55,57,55,55,58,1203.43127,802.287537,802.287537,802.287537,16.8591747,5.04211,0.08471147,1.3099016,100.285942,22.5298,7.18334961,24.7004166,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,114.257813,4.8828125,28,17.5010223
05/06/2022 23:22:03,17.1875,14.84375,6.25,8.59375,11.71875,53,55,53,53,55,1203.43115,902.5734,802.2875,802.2875,15.2604065,3.67511678,0.0245125964,1.26713622,100.285934,22.5197754,7.180153,24.7036133,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,111.328125,5.859375,28,17.5010223
05/06/2022 23:22:04,14.0625,11.71875,4.6875,2.34375,8.203125,52,54,52,51,55,802.2875,802.2875,802.2875,802.2875,14.3070812,2.842422,0.00423438568,1.16536343,100.285934,22.53186,7.18400574,24.69976,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,83.00781,4.8828125,28,17.5010223
05/06/2022 23:22:05,14.0625,11.71875,3.125,12.5,10.3515625,52,54,53,52,54,802.2875,802.2875,802.2875,802.2875,14.267087,2.7238605,0,1.13164926,100.285934,22.5148163,7.17857,24.7051964,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,85.9375,4.8828125,28,17.5010223
05/06/2022 23:22:06,35.15625,37.5,17.1875,22.65625,28.125,65,72,70,61,72,3409.72266,3409.72266,3409.72266,3409.72266,27.931181,15.60405,0.06477019,1.66812289,100.285957,22.5572586,7.19210434,24.6916618,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,91.796875,4.8828125,28,17.5010223
05/06/2022 23:22:07,25,27.34375,20.3125,17.1875,22.4609375,56,58,57,55,58,2306.577,1905.433,2306.577,2306.577,22.4174576,10.4167356,0.007391525,1.34837294,100.28595,22.5708237,7.19643,24.687336,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,101.5625,4.8828125,28,17.5010223
05/06/2022 23:22:08,22.65625,19.53125,20.3125,16.40625,19.7265625,55,58,55,56,58,3409.72241,3510.00854,3409.72241,3209.15063,21.6545486,9.725255,0.0100433547,1.35680938,100.285957,22.5619812,7.193611,24.690155,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,99.609375,4.8828125,28,17.5010223
05/06/2022 23:22:09,17.1875,12.5,8.59375,14.84375,13.28125,52,54,53,53,55,902.573,902.573,902.573,902.573,18.0220432,6.264579,0.00556479068,1.27208614,100.285889,22.5475769,7.18901825,24.6947479,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,88.86719,4.8828125,28,17.5010223
05/06/2022 23:22:10,10.15625,9.375,10.15625,3.90625,8.3984375,52,54,52,52,54,902.5734,902.5734,902.5734,902.5734,14.8483095,3.298272,0.001467883,1.17424524,100.285934,22.5829315,7.20029068,24.6834755,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,105.46875,4.8828125,28,17.5010223
05/06/2022 23:22:11,15.625,20.3125,14.0625,14.84375,16.2109375,52,54,52,51,54,802.2874,802.2874,802.2874,802.2874,14.8465376,3.35372162,0.00135101948,1.20044219,100.285927,22.5887375,7.202141,24.6816254,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,94.72656,4.8828125,28,17.5010223
05/06/2022 23:22:12,12.5,20.3125,11.71875,8.59375,13.28125,52,54,51,52,54,802.287537,802.287537,802.287537,802.287537,14.9439774,3.42402387,0.009156111,1.23125589,100.285942,22.5886536,7.202114,24.6816521,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,100.585938,4.8828125,28,17.5010223
05/06/2022 23:22:13,14.84375,25,19.53125,8.59375,16.9921875,70,62,58,57,72,3409.72339,3510.00928,3409.72339,3510.00928,20.1600914,8.436972,0.03480654,1.31144762,100.28598,22.6304855,7.21545029,24.6683159,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,98.63281,4.8828125,28,17.5010223
05/06/2022 23:22:14,34.375,35.15625,26.5625,25.78125,30.46875,74,71,70,66,73,3409.72144,3409.72144,3409.72144,3409.72144,29.0725918,17.1325588,0.08086408,1.57202458,100.285927,22.7037048,7.238796,24.64497,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,98.63281,3.90625,28,17.5010223
05/06/2022 23:22:15,32.03125,42.96875,34.375,28.125,34.375,57,59,56,55,59,1203.43066,2005.71765,3209.14819,3209.14819,24.8052368,12.750803,0.124917388,1.56979311,100.285881,22.6944885,7.235859,24.6479073,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,113.28125,4.8828125,28,17.5010223
05/06/2022 23:22:16,31.25,39.0625,19.53125,19.53125,27.34375,60,70,60,59,65,3409.72388,3409.72388,3409.72388,2908.294,25.0271053,12.909894,0.05897878,1.48841441,100.285995,22.7761459,7.261894,24.6218719,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,89.84375,4.8828125,28,17.5010223
05/06/2022 23:22:17,20.3125,36.71875,19.53125,9.375,21.484375,58,63,64,58,64,3409.722,3209.15015,3409.722,3510.008,23.7751827,11.77458,0.0808830857,1.46807683,100.285942,22.8077011,7.27195358,24.6118126,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,132.8125,4.8828125,28,17.5010223
05/06/2022 23:22:18,21.875,33.59375,18.75,22.65625,24.21875,56,59,55,55,59,1905.43225,1504.28857,3209.149,3209.149,22.4344559,10.187767,0.07824734,1.42277908,100.285904,22.8351288,7.28070068,24.6030655,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,111.328125,5.859375,28,17.5010223
05/06/2022 23:22:19,17.1875,36.71875,21.875,8.59375,21.09375,57,59,56,56,60,1504.28931,1504.28931,1504.28931,1905.43311,23.64191,11.3299522,0.06544275,1.40704966,100.28595,22.9009018,7.30167,24.5820961,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,107.421875,4.8828125,28,17.5010223
05/06/2022 23:22:20,23.4375,32.8125,21.09375,20.3125,24.4140625,58,65,56,57,65,3409.72266,3409.72266,3409.72266,3510.00854,22.8637848,10.5691748,0.074727416,1.42506278,100.285957,22.944664,7.315624,24.5681419,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,91.796875,4.8828125,28,17.5010223
05/06/2022 23:22:21,28.125,50,29.6875,25,33.203125,76,74,76,68,77,3409.72144,3409.72144,3409.72144,3409.72144,30.2629471,17.8887272,0.0770795047,1.651833,100.285927,23.060379,7.352516,24.53125,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,102.539063,4.8828125,28,17.5010223
05/06/2022 23:22:22,50.78125,60.9375,49.21875,41.40625,50.5859375,70,75,73,68,79,3409.721,3409.721,3409.721,3409.721,36.7756577,24.2903042,0.07887714,1.93117428,100.285912,23.1540527,7.38238525,24.50138,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,83.00781,4.8828125,28,17.5010223
05/06/2022 23:22:23,32.8125,48.4375,35.9375,35.9375,38.28125,60,71,59,60,71,3409.723,3409.723,3409.723,3409.723,29.3056488,16.8158989,0.0892778262,1.69820738,100.285965,23.2474289,7.412155,24.471611,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,89.84375,3.90625,28,17.5010223
05/06/2022 23:22:24,35.9375,48.4375,37.5,32.8125,38.671875,77,75,76,69,78,3409.72144,3409.72144,3409.72144,3409.72144,31.92354,19.5584087,0.06344245,1.7395159,100.285927,23.2830963,7.423527,24.46024,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,88.86719,3.90625,28,17.5010223
05/06/2022 23:22:25,49.21875,50.78125,46.09375,59.375,51.3671875,61,64,62,59,64,1905.43213,2707.71948,3409.7207,3108.863,33.34401,21.1381836,0.0912884548,1.90227759,100.285904,23.41346,7.46509171,24.4186745,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,96.67969,4.8828125,28,17.5010223
05/06/2022 23:22:26,35.9375,48.4375,40.625,37.5,40.625,57,59,56,55,59,1504.28882,1504.28882,1504.28882,1504.28882,26.6542263,14.5443172,0.08334422,1.69506633,100.285927,22.6801224,7.23127747,24.6524887,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,140.625,4.8828125,28,17.5010223
05/06/2022 23:22:27,25.78125,35.9375,16.40625,22.65625,25.1953125,56,56,55,54,58,1504.28931,1504.28931,1504.28931,1504.28931,17.9318562,6.224494,0.006616145,1.24142373,100.28595,22.6801071,7.23127365,24.6524925,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,128.90625,4.8828125,28,17.5010223
05/06/2022 23:22:28,38.636364,33.3333359,25.757576,25.757576,30.871212,75,64,61,68,76,3510.0083,3409.72241,3409.72241,3209.15039,26.1802,14.2527037,0,1.45334923,100.28595,22.6910248,7.23475266,24.6490135,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,79.10156,3.90625,28,17.5010223
05/06/2022 23:22:29,58.87097,64.51613,53.2258034,66.12903,60.6854858,80,76,67,71,80,3409.722,3409.722,3409.722,3409.722,37.586937,25.0865555,0.136903584,1.96347117,100.285934,22.7906647,7.26652145,24.6172447,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,82.03125,3.90625,28,17.5010223
05/06/2022 23:22:30,36.71875,33.59375,19.53125,19.53125,27.34375,59,62,59,57,62,1203.43079,1203.43079,1604.57434,1504.28845,24.4905,12.6335545,0.0273653734,1.46961486,100.2859,22.74836,7.25303268,24.6307335,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,92.77344,5.859375,28,17.50161
05/06/2022 23:22:31,33.59375,28.90625,24.21875,14.84375,25.390625,56,59,57,55,59,902.5734,902.5734,902.5734,902.5734,24.3913574,12.3549566,0.00201772479,1.39944494,100.285934,22.8061066,7.271446,24.61232,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,103.515625,4.8828125,28,17.50161
05/06/2022 23:22:32,12.5,8.59375,4.6875,4.6875,7.6171875,54,55,53,53,55,902.573364,902.573364,902.573364,902.573364,14.6746979,3.22378683,0,1.13573635,100.285927,22.842659,7.2831,24.600666,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,89.84375,5.859375,28,17.50161
05/06/2022 23:22:33,10.15625,1.5625,4.6875,3.90625,5.078125,53,55,53,53,55,902.573547,902.573547,902.573547,902.573547,14.2382517,2.83743954,0,1.10239911,100.28595,22.8432236,7.28327942,24.6004868,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,97.65625,4.8828125,28,17.50161
05/06/2022 23:22:34,3.8461566,16.2259579,10.0000019,2.30768919,8.09495449,53,55,53,52,55,902.5733,902.5733,902.5733,902.5733,14.2726984,2.739662,0,1.107141,100.285927,22.8448944,7.28381348,24.5999527,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,102.539063,4.8828125,28,17.50161
05/06/2022 23:22:35,10.1953621,15.7738094,11.1111107,10.21825,11.8246374,52,55,53,52,54,802.287537,802.287537,802.287537,902.5735,13.8001928,2.40862584,0,1.09004581,100.285942,22.844696,7.28374863,24.6000175,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,102.539063,5.859375,28,17.50161
05/06/2022 23:22:36,25,24.21875,30.46875,16.40625,24.0234375,72,66,64,64,72,3409.72339,3409.72339,3409.72339,3409.72339,25.874754,13.9487705,0,1.329204,100.28598,22.8887711,7.297802,24.5859642,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,86.91406,4.8828125,28,17.50161
05/06/2022 23:22:37,51.5625,55.46875,52.34375,43.75,50.78125,70,74,65,68,74,3409.72046,3409.72046,3409.72046,3409.72046,35.4854851,23.5229187,0,1.47957265,100.2859,22.9615555,7.32101059,24.5627556,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,88.86719,3.90625,28,17.50161
05/06/2022 23:22:38,48.4375,54.6875,61.71875,57.8125,55.6640625,66,66,78,64,75,3108.86426,3108.86426,3108.86426,3108.86426,35.08148,22.93461,0,1.56140924,100.285942,23.0348282,7.344372,24.5393944,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,122.070313,4.8828125,28,17.50161
05/06/2022 23:22:39,33.59375,28.125,24.21875,36.71875,30.6640625,67,74,69,64,74,3409.72241,3510.0083,3409.72241,3409.72241,28.5094166,16.1777058,0,1.51859283,100.28595,23.0590515,7.35209274,24.5316734,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,104.492188,3.90625,28,17.50161
05/06/2022 23:22:40,10.9375,22.65625,14.84375,14.0625,15.625,55,56,54,54,56,902.573059,902.573059,902.573059,1303.71667,20.0097885,8.316101,0,1.22355938,100.2859,23.0849,7.3603363,24.52343,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,117.1875,3.90625,28,17.50161
05/06/2022 23:22:41,16.40625,15.625,16.40625,13.28125,15.4296875,53,55,53,52,55,902.573547,902.573547,902.573547,902.573547,16.0720367,4.425757,0,1.18161273,100.28595,23.0882339,7.361397,24.52237,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,97.65625,5.859375,28,17.50161
05/06/2022 23:22:42,8.59375,4.6875,10.15625,3.125,6.640625,54,55,53,52,55,802.2872,802.2872,802.2872,802.2872,14.3011293,2.81265688,0,1.12690651,100.2859,23.10942,7.36815262,24.5156136,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,103.515625,5.859375,28,17.50161
05/06/2022 23:22:43,7.03125,10.15625,0.78125,1.5625,4.8828125,52,55,53,52,54,802.2878,802.2878,802.2878,802.2878,14.00526,2.70127177,0,1.09867287,100.285973,23.1085052,7.3678627,24.5159035,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,89.84375,4.8828125,28,17.50161
05/06/2022 23:22:44,5.46875,3.90625,3.125,9.375,5.46875,52,54,53,51,55,802.287537,802.287537,802.287537,802.287537,13.9898891,2.60993433,0,1.07932973,100.285942,23.1092072,7.368084,24.5156822,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,103.515625,5.859375,28,17.50161
05/06/2022 23:22:45,10.9375,14.84375,14.0625,7.03125,11.71875,52,54,52,51,54,802.2874,802.2874,802.2874,802.2874,14.2456322,2.81783867,0,1.12387967,100.285927,23.1063614,7.36718,24.5165863,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,103.515625,4.8828125,28,17.50161
05/06/2022 23:22:46,15.625,9.375,7.8125,5.46875,9.5703125,52,55,53,52,55,802.2875,802.2875,802.2875,802.2875,14.9378128,3.34740043,0.00428291038,1.212186,100.285934,23.1031036,7.36613846,24.5176277,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,117.1875,4.8828125,28,17.50161
05/06/2022 23:22:47,15.625,7.8125,6.25,0.78125,7.6171875,52,54,53,52,54,802.2876,802.2876,802.2876,802.2876,14.4994955,3.14203548,0.00195714,1.164376,100.28595,23.1031342,7.36615,24.5176163,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,92.77344,5.859375,28,17.50161
05/06/2022 23:22:48,5.46875,3.125,6.25,3.125,4.4921875,52,54,52,52,54,802.2876,802.2876,802.2876,802.2876,14.1824036,2.78993988,0,1.1094892,100.28595,23.111908,7.368946,24.51482,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,95.703125,4.8828125,28,17.50161
05/06/2022 23:22:49,4.6875,9.375,6.25,6.25,6.640625,52,55,52,51,55,902.573364,902.573364,902.573364,902.573364,14.4570932,2.97139239,0.007430917,1.16488767,100.285927,23.111084,7.368683,24.5150833,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,103.515625,4.8828125,28,17.50161
05/06/2022 23:22:50,3.125,16.40625,4.6875,7.03125,7.8125,52,54,52,51,54,802.287354,802.287354,902.5733,902.5733,14.9946651,3.446292,0.005979756,1.178256,100.285919,23.11332,7.369396,24.51437,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,96.67969,4.8828125,28,17.50161
05/06/2022 23:22:51,25.78125,9.375,7.03125,8.59375,12.6953125,55,56,55,54,56,802.2874,802.2874,802.2874,802.2874,16.0269623,4.4237,0.006092537,1.33298624,100.285927,23.12146,7.37199,24.511776,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,86.91406,5.859375,28,17.50161
05/06/2022 23:22:52,16.40625,23.4375,11.71875,11.71875,15.8203125,54,57,53,52,57,1504.28979,1504.28979,1504.28979,1504.28979,17.45173,5.392365,0.139370516,1.42117548,100.285988,23.1619034,7.3848877,24.4988785,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,141.601563,4.8828125,28,17.50161
05/06/2022 23:22:53,29.6875,28.90625,18.75,22.65625,25,60,70,57,58,70,3409.72241,3409.72241,1504.28931,1504.28931,22.6029835,10.3217554,0.175199687,1.639244,100.285957,23.20671,7.39917374,24.4845924,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,99.609375,4.8828125,28,17.50161
05/06/2022 23:22:54,9.375,26.5625,3.125,13.28125,13.0859375,53,54,52,52,54,802.2871,802.2871,802.2871,802.2871,15.5335445,3.9325738,0.03171179,1.24143255,100.285889,23.1799545,7.390644,24.4931221,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,95.703125,4.8828125,28,17.50161
05/06/2022 23:22:55,3.125,18.75,11.71875,7.03125,10.15625,52,55,53,52,55,902.5735,902.5735,902.5735,2106.00464,15.1702948,3.67865,0.003013459,1.14023256,100.285942,23.1682358,7.38690567,24.49686,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,99.609375,5.859375,28,17.50161
05/06/2022 23:22:56,25,34.375,19.53125,22.65625,25.390625,55,58,55,55,58,1504.28931,3409.72241,3409.72241,3409.72241,23.063509,10.6881819,0.152769819,1.62432492,100.285957,22.3950958,7.1404,24.7433662,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,88.86719,4.8828125,28,17.50161
05/06/2022 23:22:57,24.21875,24.21875,12.5,15.625,19.140625,55,56,53,52,56,1905.43237,1504.2887,1504.2887,1504.2887,17.99109,6.204348,0.0209709033,1.36857939,100.285912,21.4552078,6.84072876,25.0430374,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,97.65625,4.8828125,28,17.50161
