,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
05/08/2020 23:49:08,9.375,18.75,7.8125,7.8125,10.9375,61,62,59,58,63,3509.99854,3610.28418,3409.71265,3409.71265,21.6161728,9.441935,0.0427866541,0.5733778,100.285667,64.0284,5.050255,2.83726883,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,107.421875,8.7890625,44,78110,13234,57.21027,41,43.6800842
05/08/2020 23:49:09,18.75,10.9375,13.28125,13.28125,14.0625,61,61,62,57,62,3409.71387,3409.71387,3409.71387,3509.99951,21.4016075,9.246064,0.0307610109,0.577135146,100.2857,64.0547943,5.05233765,2.835186,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,83.00781,6.8359375,44,78110,13234,57.21027,41,43.6800842
05/08/2020 23:49:10,21.09375,28.125,28.90625,21.09375,24.8046875,66,70,64,59,70,3409.711,3409.711,3409.711,3409.711,28.0890064,15.6262436,0.2258888,0.854544461,100.285614,64.4880447,5.0865097,2.801014,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,108.398438,8.7890625,44,78110,13234,57.21027,41,43.6800842
05/08/2020 23:49:11,12.5,7.8125,8.59375,7.8125,9.1796875,61,60,59,56,61,3509.99878,3509.99878,3509.99878,3409.71313,20.7322788,8.433617,0.178270578,0.551062465,100.285683,64.37874,5.07788849,2.80963516,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,103.515625,8.7890625,44,78110,13234,57.21027,41,43.6800842
05/08/2020 23:49:12,14.0625,5.46875,9.375,3.90625,8.203125,61,61,59,57,62,3610.285,3409.71362,3409.71362,3509.99927,20.682,8.447036,0.128736392,0.546870232,100.2857,64.3355,5.074478,2.8130455,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,108.398438,8.7890625,44,78110,13234,57.21027,41,43.6800842
05/08/2020 23:49:13,9.375,9.375,10.15625,7.8125,9.1796875,61,60,58,57,61,3509.99658,3409.711,3409.711,3509.99658,20.4847584,8.330053,0.0556659326,0.5219902,100.285614,64.304306,5.07201767,2.815506,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,112.304688,7.8125,44,78110,13234,57.21027,41,43.6800842
05/08/2020 23:49:14,18.75,23.4375,18.75,17.96875,19.7265625,63,62,60,58,63,3409.71387,3610.28516,3509.99951,3409.71387,24.6233234,12.1337061,0.2924417,0.709012449,100.2857,64.53481,5.09019852,2.79732513,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,107.421875,8.7890625,44,78110,13234,57.21027,41,43.6800842
05/08/2020 23:49:15,17.1875,20.3125,16.40625,7.8125,15.4296875,63,63,61,63,65,3409.7124,3409.7124,3409.7124,3409.7124,23.7163258,11.4639187,0.08059566,0.6743411,100.28566,65.61975,5.17577362,2.71175,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,122.070313,6.8359375,44,78110,13234,57.21027,41,43.6800842
05/08/2020 23:49:16,30.46875,26.5625,26.5625,17.1875,25.1953125,69,70,69,64,70,3409.7124,3409.7124,3409.7124,3409.7124,26.45742,14.2035484,0.0653767139,0.7554846,100.28566,65.75256,5.186249,2.70127487,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,145.507813,7.8125,44,78110,13234,57.21027,41,43.6800842
05/08/2020 23:49:17,16.40625,8.59375,15.625,5.46875,11.5234375,60,61,59,57,61,3409.71143,3409.71143,3409.71143,3409.71143,20.3817825,8.244237,0.01886971,0.5504477,100.285637,65.68819,5.18117142,2.70635223,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,143.554688,7.8125,44,78110,13234,57.21027,41,43.6800842
05/08/2020 23:49:18,13.28125,13.28125,5.46875,5.46875,9.375,61,61,59,57,61,3509.99878,3409.71313,3409.71313,3409.71313,20.2867737,8.15584,0.014345157,0.5522267,100.285683,65.6901245,5.181324,2.70619965,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,96.67969,5.859375,44,78110,13234,57.21027,41,43.6800842
05/08/2020 23:49:19,14.84375,19.53125,10.9375,10.9375,14.0625,60,61,57,57,61,3409.71265,3409.71265,3409.71265,3409.71265,20.7626572,8.577547,0.0396555923,0.5970268,100.285667,65.54252,5.16968155,2.717842,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,124.023438,5.859375,44,78110,13234,57.21027,41,43.6800842
05/08/2020 23:49:20,24.21875,18.75,13.28125,5.46875,15.4296875,63,62,60,58,63,3409.71143,3409.71143,3509.997,3409.71143,22.9020576,10.6850328,0.0652714446,0.649731,100.285629,65.49184,5.16568375,2.72184,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,134.765625,5.859375,44,78110,13234,57.21027,41,43.6800842
05/08/2020 23:49:21,10.9375,10.9375,6.25,3.90625,8.0078125,61,61,58,56,62,3509.99731,3509.99731,3409.71167,3409.71167,20.0347633,7.89900827,0.0152173238,0.553788841,100.285637,65.4726257,5.16416931,2.72335434,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,137.695313,6.8359375,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:22,14.84375,9.375,7.03125,3.125,8.59375,60,61,58,56,61,3409.71313,3409.71313,3409.71313,3409.71313,20.54698,8.426042,0.019540377,0.5409823,100.285683,65.42306,5.16025925,2.7272644,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,96.67969,4.8828125,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:23,23.4375,17.1875,14.161706,11.71875,16.6263638,59,61,57,56,61,3409.7124,3409.7124,3509.998,3409.7124,21.5821743,9.37599,0.0633303,0.6499272,100.285652,65.4990845,5.166256,2.7212677,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,127.929688,6.8359375,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:24,6.25,14.0625,15.6129837,10.15625,11.5204334,60,61,58,57,61,3409.71338,3409.71338,3409.71338,3409.71338,21.4292259,9.261749,0.03785077,0.573698938,100.28569,65.3800659,5.156868,2.73065567,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,131.835938,9.765625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:25,22.65625,26.5625,22.65625,17.96875,22.4609375,61,63,59,57,63,3409.71313,3409.71313,3409.71313,3409.71313,25.0688972,12.8232965,0.06786039,0.729087651,100.285675,64.44704,5.083275,2.80424881,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,94.72656,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:26,17.1875,15.625,5.46875,4.6875,10.7421875,60,61,57,57,61,3509.998,3409.71216,3409.71216,3409.71216,20.5613956,8.240094,0.170887351,0.5761589,100.285652,64.31311,5.072712,2.81481171,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,105.46875,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:27,15.625,30.46875,10.15625,10.15625,16.6015625,62,63,61,61,63,3509.99731,3409.71167,3409.71167,3409.71167,23.1779289,10.413518,0.599243462,0.6633914,100.285637,64.31897,5.07317352,2.81435013,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,137.695313,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:28,21.875,30.46875,11.71875,14.0625,19.53125,66,64,61,60,66,3509.999,3409.71313,3409.71313,3409.71313,26.0477047,11.6247425,2.1624434,0.9359337,100.285683,64.22025,5.06538773,2.822136,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,83.00781,6.8359375,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:29,24.21875,21.875,13.28125,17.1875,19.140625,65,64,61,59,65,3509.99854,3409.713,3409.713,3409.713,26.6555786,12.228673,2.12321758,1.00338,100.285675,64.0181,5.04944229,2.83808136,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,135.742188,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:30,17.1875,21.875,8.59375,6.25,13.4765625,61,61,57,56,61,3409.7124,3610.28369,3409.7124,3409.7124,20.3973579,8.055634,0.197574541,0.6027946,100.28566,64.0460052,5.05164337,2.83588028,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,74.21875,6.8359375,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:31,17.1875,36.71875,9.375,12.5,18.9453125,60,61,59,57,62,3409.71069,3409.71069,3409.71069,3409.71069,23.14039,9.999954,0.8929672,0.8604625,100.285606,64.05234,5.052143,2.83538055,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,96.67969,7.8125,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:32,12.5,14.0625,7.03125,7.8125,10.3515625,60,61,58,56,62,3409.66943,3409.66943,3409.66943,3409.66943,20.1552849,8.019902,0.0313110538,0.5239871,100.284393,64.07947,5.054283,2.83324051,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,85.9375,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:33,21.875,27.34375,16.40625,16.40625,20.5078125,64,65,66,61,66,3510.04468,3510.04468,3409.75757,3510.04468,25.173378,12.4672594,0.4604462,0.8812861,100.286987,64.21478,5.06495667,2.822567,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,103.515625,6.8359375,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:34,21.09375,36.71875,17.96875,16.40625,23.046875,65,65,62,63,65,3409.7124,3409.7124,3409.7124,3509.99829,24.7855167,11.9372349,0.563159466,0.936060667,100.28566,64.2700653,5.069317,2.81820679,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,97.65625,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:35,17.1875,15.625,7.03125,7.03125,11.71875,59,61,57,56,61,3409.71118,3610.28247,3509.99683,3409.71118,20.4815731,8.29048252,0.05737443,0.5926656,100.285622,64.2263947,5.065872,2.82165146,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,98.63281,7.8125,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:36,18.75,19.53125,6.25,1.5625,11.5234375,61,61,57,56,62,3409.712,3509.99756,3409.712,3409.712,20.7019234,8.518823,0.0586124,0.605539739,100.285645,64.29512,5.071293,2.81623077,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,100.585938,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:37,18.75,19.53125,6.25,6.25,12.6953125,61,61,58,56,63,3509.99927,3409.71362,3409.71362,3409.71362,21.2528763,9.047913,0.0563999079,0.6242444,100.2857,64.20729,5.06436539,2.82315826,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,100.585938,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:38,10.9623013,14.0625,3.90625,3.90625,8.209324,58,60,57,56,61,3409.7124,3810.855,3409.7124,3509.998,19.7574673,7.616804,0.04143946,0.5341357,100.28566,64.15936,5.060585,2.82693863,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,137.695313,7.8125,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:39,17.96875,16.40625,16.40625,8.533657,14.8287239,62,61,59,57,62,3409.71265,3409.71265,3409.71265,3509.99829,22.04827,9.885789,0.0355876163,0.5966267,100.285667,64.2249451,5.06575775,2.821766,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,106.445313,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:40,17.1153851,13.28125,5.46875,0.78125,9.161657,59,60,57,56,60,3409.713,3509.99854,3409.713,3409.713,20.0640411,7.971623,0.00134281535,0.522904456,100.285675,64.19602,5.06347656,2.824047,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,109.375,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:41,21.875,21.09375,16.40625,14.0625,18.359375,75,66,74,61,75,3409.71069,3409.71069,3409.71069,3409.71069,23.6757774,11.3607006,0.144237146,0.686054945,100.285606,64.18688,5.06275558,2.824768,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,90.82031,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:42,17.1875,20.3125,6.25,9.375,13.28125,59,60,57,56,61,3409.71338,3509.999,3409.71338,3409.71338,21.9424362,9.673153,0.110778771,0.6568601,100.28569,64.2635345,5.068802,2.81872177,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,106.445313,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:43,23.4375,15.625,10.15625,9.375,14.6484375,67,65,59,58,67,3409.713,3610.28418,3409.713,3509.99854,21.8336582,9.636475,0.0474838465,0.6525062,100.285675,64.0667953,5.05328369,2.83424,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,94.72656,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:44,22.65625,20.3125,14.84375,14.0625,17.96875,74,69,72,64,74,3409.71069,3409.71069,3409.71069,3409.71069,23.9219341,11.6589251,0.1037019,0.666524231,100.285606,64.09335,5.055378,2.83214569,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,112.304688,6.8359375,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:45,21.875,22.65625,14.84375,10.9375,17.578125,76,61,59,57,76,3409.714,3409.714,3510,3510,22.8956242,10.6627169,0.06494139,0.6737059,100.285713,64.03734,5.05096054,2.836563,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,89.84375,8.7890625,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:46,32.03125,27.34375,25.78125,23.4375,27.1484375,77,69,70,65,77,3409.71265,3409.71265,3409.71265,3409.71265,29.49832,17.299305,0.0251138322,0.6080702,100.285667,64.15845,5.06051254,2.827011,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,87.890625,7.8125,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:47,37.69841,40.625,30.64236,36.71875,36.42113,65,73,62,60,73,3509.99854,3409.713,3509.99854,3509.99854,31.06775,18.70422,0.16758734,0.8090247,100.285675,64.36661,5.076931,2.81059265,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,100.585938,7.8125,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:48,25.6250019,25,20.9495182,17.1875,22.190506,63,61,62,58,63,3409.71265,3409.71265,3409.71265,3409.71265,24.6001568,12.4376717,0.0232170336,0.558151662,100.285667,64.17426,5.06176,2.8257637,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,114.257813,7.8125,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:49,28.8732414,35.915493,25.352108,25.3521137,28.8732357,77,72,75,68,77,3409.71167,3409.71167,3409.71167,3409.71167,29.6400127,17.40458,0.0520145781,0.738355935,100.285637,65.04365,5.130333,2.7571907,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,51.7578125,2.9296875,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:50,69.29824,66.6666641,57.8947372,74.5614,67.10526,81,77,78,71,81,3409.71338,3409.71338,3409.71338,3409.71338,38.962677,26.4814434,0.153636962,1.086801,100.28569,63.122303,4.97878647,2.90873718,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,65.42969,6.8359375,44,78110,13234,57.2081146,41,43.68042
05/08/2020 23:49:51,54.6875,53.125,47.95387,58.59375,53.59003,68,67,76,62,76,3409.7124,3409.7124,3409.7124,3409.7124,35.8930244,23.3039017,0.312339216,0.9011705,100.28566,62.8866272,4.96019745,2.9273262,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,100.585938,8.7890625,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:49:52,17.1875,19.53125,17.9086571,12.5,16.7818489,78,69,70,64,78,3409.71167,3409.71167,3409.71167,3409.71167,26.42575,13.6103821,0.658045053,0.624962747,100.285637,62.94708,4.964966,2.92255783,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,70.3125,6.8359375,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:49:53,25,26.5625,17.96875,21.09375,22.65625,64,65,63,60,65,3409.71338,3810.8562,3409.71338,3409.71338,28.3476,14.32901,1.84775078,0.606802464,100.28569,62.9953,4.968769,2.91875458,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,103.515625,8.7890625,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:49:54,16.40625,20.3125,18.75,21.09375,19.140625,66,65,72,61,72,3409.713,3409.713,3409.713,3409.713,25.7288113,12.3101387,1.293655,0.4993954,100.285667,62.9614449,4.966099,2.92142487,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,106.445313,8.7890625,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:49:55,15.625,31.25,29.6875,20.3125,24.21875,65,66,79,61,79,3409.712,3409.712,3409.712,3409.712,28.2235317,14.9845953,1.08676469,0.566790044,100.285645,63.0024567,4.96933365,2.91819,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,91.796875,8.7890625,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:49:56,25,25,27.34375,27.34375,26.171875,79,69,65,63,79,3409.713,3409.713,3409.713,3409.713,30.57502,17.6538029,0.735092044,0.7634597,100.285675,63.0259132,4.971184,2.91633987,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,91.796875,6.8359375,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:49:57,46.875,42.1875,35.15625,32.8125,39.2578125,84,72,66,61,84,3409.7124,3409.7124,3409.7124,3409.7124,33.4301949,20.5991421,0.5450283,0.895177,100.28566,63.2609634,4.989723,2.89780045,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,118.164063,8.7890625,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:49:58,24.21875,10.15625,18.75,6.25,14.84375,63,63,78,59,78,3409.71216,3509.9978,3409.71216,3409.71216,22.1675568,10.0227652,0.07019299,0.4731618,100.285652,63.0788727,4.975361,2.91216278,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,85.9375,7.8125,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:49:59,20.3125,28.125,15.625,15.625,19.921875,62,63,59,59,63,3409.713,3509.99854,3509.99854,3409.713,24.8081722,12.3238249,0.3525993,0.571104646,100.285667,63.1079865,4.97765732,2.90986633,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,143.554688,7.8125,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:00,25.78125,21.09375,13.28125,15.625,18.9453125,80,66,66,61,80,3409.71,3409.71,3409.71,3409.71,25.9217415,13.6319551,0.148255035,0.5527978,100.285583,62.9611549,4.966076,2.92144775,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,74.21875,7.8125,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:01,26.7981167,17.96875,18.75,10.9375,18.6135883,63,62,60,59,64,3409.71338,3509.999,3409.71338,3610.28467,23.8559475,11.5653906,0.131472573,0.5982549,100.285683,62.95593,4.965664,2.92185974,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,93.75,7.8125,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:02,20.2403851,26.5625,13.28125,21.09375,20.29447,62,63,59,58,63,3509.99927,3509.99927,3409.71362,3409.71362,25.4544964,13.2713928,0.04406627,0.5826879,100.28569,62.965023,4.966381,2.92114258,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,145.507813,6.8359375,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:03,22.65625,25,14.84375,26.5625,22.265625,61,61,58,58,62,3409.71216,3509.9978,3409.71216,3409.71216,24.67006,12.4807854,0.04803612,0.577837348,100.285652,62.8845444,4.96003342,2.92749023,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,109.375,8.7890625,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:04,26.5625,25.78125,17.1875,14.84375,21.09375,65,65,78,60,78,3409.71265,3509.99829,3409.71265,3409.71265,26.0501785,13.8507423,0.0613380522,0.557962656,100.285667,62.89296,4.960697,2.92682648,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,104.492188,8.7890625,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:05,25,31.25,21.974205,29.6875,26.9779263,64,64,61,59,64,3409.71313,3509.99878,3409.71313,3409.71313,27.3340473,15.1064291,0.06273672,0.6440278,100.285683,62.8770981,4.959446,2.9280777,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,118.164063,8.7890625,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:06,17.1875,15.625,11.6586571,17.96875,15.6099739,64,65,65,60,65,3409.7124,3409.7124,3409.7124,3509.998,23.19711,11.1090221,0.0129681565,0.482500672,100.28566,62.7788734,4.9516983,2.93582535,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,92.77344,7.8125,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:07,51.5625,41.40625,31.25,29.6875,38.4765625,76,66,64,62,76,3409.71265,3509.99854,3610.28418,3409.71265,31.4877949,19.1632919,0.0463230833,0.9856014,100.285667,62.9147263,4.962414,2.92510986,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,102.539063,8.7890625,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:08,16.40625,16.40625,3.90625,7.03125,10.9375,60,61,58,57,62,3509.997,3409.71143,3409.71143,3409.71143,21.6942368,9.567547,0.00305153779,0.59883374,100.285629,62.8332329,4.955986,2.93153763,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,99.609375,8.7890625,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:09,10.15625,10.9375,2.34375,7.8125,7.8125,63,61,59,57,63,3409.71362,3409.71362,3409.71362,3409.71362,21.2218056,9.098077,0.009766863,0.5463339,100.28569,63.15403,4.981289,2.90623474,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,90.82031,7.8125,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:10,19.53125,24.21875,32.03125,23.4375,24.8046875,67,66,70,62,70,3409.71069,3409.71069,3409.71069,3409.71069,28.6751785,16.4303322,0.0697028339,0.6812909,100.285606,64.4598,5.084282,2.80324173,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,143.554688,10.7421875,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:11,23.4375,22.65625,28.125,17.96875,23.046875,68,67,72,62,72,3509.999,3409.71338,3409.71338,3409.71338,28.48002,16.07731,0.210049018,0.702740669,100.285683,64.94464,5.12252426,2.76499939,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,143.554688,6.8359375,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:12,17.1875,26.5625,17.1875,17.1875,19.53125,69,67,66,63,69,3409.71216,3509.9978,3409.71216,3409.71216,25.0578918,12.8222008,0.07686396,0.6979392,100.285652,64.41028,5.08037567,2.807148,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,70.3125,7.8125,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:13,27.34375,22.65625,17.96875,14.8933525,20.7155228,62,65,60,59,65,3409.71265,3509.99829,3509.99829,3509.99829,25.609602,13.2246361,0.191195086,0.7630444,100.28566,64.26504,5.06892,2.81860352,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,92.77344,8.7890625,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:14,17.1875,25,13.28125,12.5,16.9921875,63,66,61,59,66,3509.99927,3409.71362,3409.71362,3409.71362,25.1153545,12.7890615,0.161337465,0.7090791,100.2857,64.3101654,5.07247925,2.8150444,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,92.77344,7.8125,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:15,14.0625,22.65625,21.875,16.3341351,18.73197,72,69,70,64,73,3409.71216,3409.71216,3509.998,3409.71216,25.7540913,13.3859663,0.178154036,0.763761461,100.285652,64.29938,5.07162857,2.815895,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,102.539063,8.7890625,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:16,13.8461533,15.3846149,8.4615345,6.153846,10.9615383,61,62,59,58,63,3509.99756,3610.2832,3509.99756,3509.99756,21.5933342,9.427571,0.0267078578,0.59084326,100.285645,64.34169,5.07496643,2.81255722,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,107.421875,8.7890625,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:17,14.0625,12.5,8.59375,5.46875,10.15625,63,64,60,58,64,3509.9978,3409.71216,3409.71216,3409.71216,22.4962616,10.316349,0.0471827053,0.652134538,100.285652,64.4407959,5.08278275,2.804741,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,113.28125,7.8125,43,78110,13234,57.2275047,41,43.6805649
05/08/2020 23:50:18,24.3427582,27.34375,21.24256,14.1369047,21.766489,64,65,63,60,65,3509.99854,3409.713,3409.713,3409.713,25.2755871,12.5048132,0.5049397,0.9043005,100.285675,64.3726959,5.07741165,2.810112,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,84.96094,5.859375,43,78110,13234,57.2275047,41,43.6805649
