,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Used Space"
12/04/2023 21:11:56,0.78125,0,10.9375,17.96875,0,2.34375,0,0,1.58730149,0,0,0,0,0,3.28248739,69.69299,10.8985062,4.73937225,69,2550,8000.98242,0,80,43,0,2,6141,4273.043,1867.957,69.58221,69.9340057,298.828125,68.359375,23.3562469
12/04/2023 21:11:57,3.90625,0,1.5625,17.1875,0,0,0,0,0,0,0,0,0,0,2.26562619,69.694,10.8986626,4.739216,68,2550,8000.98242,0,77,40,0,2,6141,4276.793,1864.207,69.64327,71.84901,363.28125,64.453125,23.3562469
12/04/2023 21:11:58,1.5625,0,25,0,0,0,0,0,0,0,0,0,0,0,2.65625119,69.66728,10.8944855,4.743393,69,2550,7000.97852,0,80,42,0,2,6141,4276.668,1864.332,69.6412354,71.16,390.625,67.38281,23.3562469
12/04/2023 21:11:59,3.1129837,0,22.65625,3.125,0,0,0,0,0,0,0,0,0,0,2.88942456,69.63713,10.8897705,4.748108,69,2535,8000.98242,0,86,46,0,2,6141,4276.668,1864.332,69.6412354,73.193,415.039063,77.14844,23.3562469
12/04/2023 21:12:00,11.71875,0,1.5625,16.40625,1.5625,0,0,0,1.5625,0,1.5625,1.5625,0,0,3.35937738,69.6074,10.88512,4.752758,69,2535,8000.98242,0,86,46,0,2,6141,4276.668,1864.332,69.6412354,72.926,218.75,81.05469,23.3562469
12/04/2023 21:12:01,3.90625,0.78125,14.84375,0,0,2.34375,0,1.5625,1.5625,0,0,0,0,0,2.34375,69.71254,10.9015617,4.73631668,68,2550,8000.98242,0,68,37,0,2,6141,4280.85547,1860.14453,69.70942,65.445,523.4375,55.6640625,23.3562469
12/04/2023 21:12:02,0.78125,0.78125,4.6875,3.125,0,7.03125,0,0,0,1.5625,0,1.5625,1.5625,0,1.87500119,69.7964554,10.9146843,4.723194,68,2550,8000.98242,0,74,40,0,2,6141,4280.85547,1860.14453,69.70942,66.3680038,421.875,70.3125,23.3562469
12/04/2023 21:12:03,0,0,21.09375,1.5625,0,0,1.5625,1.5625,1.5625,1.5625,1.5625,1.5625,1.5625,1.5625,2.89062262,69.80072,10.9153519,4.72252655,68,2550,8000.98242,0,75,40,0,2,6141,4280.85547,1860.14453,69.70942,67.965004,398.4375,77.14844,23.3562469
12/04/2023 21:12:04,3.90625,0,21.09375,2.34375,0,1.5625,0,0,0,0,1.5625,0,0,0,2.96875238,69.80828,10.9165344,4.721344,69,2535,8000.98242,0,75,40,0,2,6141,4280.85547,1860.14453,69.70942,69.8650055,395.5078,74.21875,23.3562469
12/04/2023 21:12:05,2.34375,0,10.9375,17.1875,0,0.78125,1.5625,0,1.5625,1.5625,1.5625,1.5625,1.5625,0,3.59374881,69.85368,10.9236336,4.714245,68,2550,7000.97852,0,82,43,0,2,6141,4280.85547,1860.14453,69.70942,68.965004,412.109375,70.3125,23.3562469
12/04/2023 21:12:06,4.6875,0,23.4375,1.5625,0,0,0,0,3.125,0,1.5625,0,0,1.5625,3.28124762,69.7803955,10.9121742,4.725704,68,2550,8000.98242,0,76,39,0,2,6141,4282.48047,1858.51953,69.7358856,67.5050049,514.648438,66.40625,23.3562469
12/04/2023 21:12:07,3.125,0,3.90625,18.75,0,0,0,0,0,0,0,0,0,0,2.57812738,69.75932,10.9088783,4.729,67,2550,8000.98242,0,70,39,0,2,6141,4282.48047,1858.51953,69.7358856,60.865,484.375,60.546875,23.3562469
12/04/2023 21:12:08,3.125,0.78125,42.96875,1.5625,0,0,1.5625,1.5625,1.5625,1.5625,1.5625,1.5625,0,1.5625,5.390626,69.78813,10.9133835,4.724495,68,2550,8000.98242,0,76,40,0,2,6141,4289.98047,1851.01953,69.85802,67.428,448.2422,64.453125,23.3562469
12/04/2023 21:12:09,3.125,0,15.625,9.375,0.78125,0,0,0,0,0,7.8125,0,0,0,3.28124762,69.73493,10.9050636,4.732815,68,2550,8000.98242,0,76,41,0,2,6141,4289.98047,1851.01953,69.85802,68.6990051,601.5625,67.38281,23.3562469
12/04/2023 21:12:10,3.125,0.78125,0,32.8125,0,0,0,3.125,0,0,0,0,1.5625,0,3.90625,69.64935,10.8916817,4.74619675,67,2550,8000.98242,0,74,40,0,2,6141,4289.98047,1851.01953,69.85802,60.7250023,369.140625,74.21875,23.3562469
12/04/2023 21:12:11,3.125,0,4.6875,21.875,3.125,0,1.5625,1.5625,1.5625,1.5625,1.5625,0,0,0,3.67187262,69.7279053,10.903965,4.73391342,65,2550,8000.98242,0,70,37,0,2,6141,4289.98047,1851.01953,69.85802,66.30701,419.921875,73.24219,23.3562469
12/04/2023 21:12:12,30.46875,0,7.8125,1.5625,0,0.78125,0,0,0,0,0,0,1.5625,0,4.14062738,69.74647,10.906868,4.73101044,67,2550,8000.98242,0,73,39,0,2,6141,4289.98047,1851.01953,69.85802,70.02901,507.8125,79.10156,23.3564224
12/04/2023 21:12:13,22.3076935,12.3076916,0,1.5625,0,0,0,0,0,0,0,0,0,0,3.6177814,69.76125,10.90918,4.72869873,68,2550,8000.98242,0,77,42,0,2,6141,4289.98047,1851.01953,69.85802,67.526,403.3203,67.38281,23.3564224
12/04/2023 21:12:14,3.125,21.875,0,0,0.78125,0,1.5625,0,1.5625,0,0,0,0,0,2.734375,69.78501,10.9128952,4.724983,68,2550,8000.98242,0,74,40,0,3,6141,4300.48047,1840.51953,70.029,65.458,439.453125,73.24219,23.3564224
12/04/2023 21:12:15,3.125,25,0,0.78125,0,0,0,0,0,3.125,0,0,0,0,3.04687619,69.73956,10.9057884,4.73209,68,2550,8000.98242,0,79,42,0,2,6141,4302.98047,1838.01953,70.0697,67.9360046,359.375,85.9375,23.3564224
12/04/2023 21:12:16,3.125,7.8125,0.78125,15.625,0.78125,0,0,0,0,0,0,0,0,0,2.81249881,69.64467,10.8909492,4.746929,68,2550,8000.98242,0,77,41,0,2,6141,4303.48047,1837.51953,70.07785,65.591,675.78125,71.28906,23.3564224
12/04/2023 21:12:17,3.90625,0,0,25.78125,0,0,0,0,1.5625,0,0,0,0,0,3.04687619,69.15694,10.8146782,4.8232,67,2550,8000.98242,0,80,44,0,2,6141,4303.48047,1837.51953,70.07785,80.72,709.960938,81.05469,23.3564224
12/04/2023 21:12:18,3.174603,10.1322117,0,16.40625,0.78125,0,0,0,0,0,0,0,0,0,3.04943323,69.38014,10.8495827,4.78829575,66,2475,8000.98242,0,76,40,0,2,6141,4379.293,1761.707,71.31238,56.5140038,385.7422,76.171875,23.3564224
12/04/2023 21:12:19,2.3317337,19.53125,0.78125,0.78125,0,0,3.125,1.5625,1.5625,1.5625,1.5625,1.5625,3.125,3.125,3.20192575,69.34133,10.8435135,4.794365,67,2550,8000.98242,0,71,37,0,2,6141,4380.418,1760.582,71.3306961,63.191,409.1797,86.91406,23.3564224
12/04/2023 21:12:20,3.90625,25,0.78125,0.78125,0,0,1.5625,1.5625,3.125,3.125,1.5625,1.5625,1.5625,1.5625,3.82812619,69.48543,10.8660469,4.77183151,68,2520,8000.98242,0,73,37,0,2,6141,4381.168,1759.832,71.34291,65.3370056,521.4844,102.539063,23.3564224
12/04/2023 21:12:21,0.78125,21.09375,2.34375,0,0.78125,2.34375,0,0,0,0,0,1.5625,0,0,2.81249881,69.44969,10.8604584,4.77742,68,2535,8000.98242,0,83,43,0,3,6141,4461.918,1679.082,72.6578445,65.927,539.0625,87.890625,23.3564224
12/04/2023 21:12:22,0.78125,22.65625,0.78125,0.78125,0,1.5625,0,1.5625,0,1.5625,1.5625,0,1.5625,0,2.96875238,69.4583,10.861805,4.77607346,67,2550,8000.98242,0,84,41,0,3,6141,4469.918,1671.082,72.78812,69.3660049,504.8828,86.91406,23.3564224
12/04/2023 21:12:23,1.5625,7.03125,18.75,0,0,4.6875,0,0,6.25,0,0,0,0,0,3.515625,69.35873,10.8462334,4.791645,68,2535,8000.98242,0,86,44,0,3,6141,4469.918,1671.082,72.78812,72.1580048,503.90625,90.82031,23.3564224
12/04/2023 21:12:24,0,0,31.25,0.78125,0,2.34375,0,0,0,0,1.5625,0,0,0,3.515625,69.34492,10.8440742,4.793804,67,2490,8000.98242,0,81,41,0,2,6141,4469.918,1671.082,72.78812,69.5190048,703.125,80.078125,23.3564224
12/04/2023 21:12:25,0.7692337,0.7692337,25,0,1.538825,2.34375,0,0,0,0,0,0,0,0,3.04210782,69.26864,10.8321457,4.80573273,68,2550,8000.98242,0,82,41,0,3,6141,4470.73047,1670.26953,72.8013458,71.772,698.2422,88.86719,23.3564224
12/04/2023 21:12:26,0.78125,14.0625,9.375,0,0,3.96825075,0,0,0,0,0,0,0,0,2.81869769,69.24749,10.8288383,4.80904,68,2550,8000.98242,0,79,39,0,2,6141,4470.73047,1670.26953,72.8013458,72.319,672.851563,83.984375,23.3564224
12/04/2023 21:12:27,0.7692337,0.78125,1.5625,2.34375,0.78125,1.53846145,0,0,0,0,0,0,0,42.1875,2.8870225,69.19016,10.8198738,4.81800461,68,2550,8000.98242,0,76,37,0,2,6141,4470.73047,1670.26953,72.8013458,68.7540054,379.8828,81.05469,23.3564224
12/04/2023 21:12:28,0,14.84375,0,0,0,2.34375,0,0,0,0,0,1.5625,0,4.6875,2.03124881,69.0853,10.8034744,4.834404,66,2520,8000.98242,0,83,44,0,2,6141,4470.73047,1670.26953,72.8013458,72.93,590.8203,83.984375,23.3564224
12/04/2023 21:12:29,0,25.78125,0,0.78125,0,3.125,0,3.125,1.5625,1.5625,0,0,0,0,3.28124762,69.00597,10.791069,4.84680939,68,2550,8000.98242,0,84,43,0,3,6141,4470.73047,1670.26953,72.8013458,71.87601,446.289063,88.86719,23.3564224
12/04/2023 21:12:30,0,19.53125,0,0,0.78125,3.125,1.5625,1.5625,1.5625,1.5625,0,0,1.5625,0,2.734375,69.02485,10.7940216,4.843857,68,2535,8000.98242,0,91,46,0,3,6141,4472.73047,1668.26953,72.8339157,73.0340042,579.101563,89.84375,23.3564224
12/04/2023 21:12:31,2.3317337,21.8629837,0,1.53846145,0.78125,2.34375,0,0,1.5625,0,0,0,0,1.5625,3.042066,69.10127,10.8059731,4.83190536,68,2535,8000.98242,0,79,38,0,2,6141,4472.73047,1668.26953,72.8339157,67.8250046,433.59375,84.96094,23.3564224
12/04/2023 21:12:32,0,14.0625,0,0,0,2.34375,0,0,3.125,0,0,0,0,3.125,1.953125,69.1082,10.8070564,4.830822,68,2475,8000.98242,0,83,39,0,3,6141,4477.918,1663.082,72.91839,69.902,651.3672,86.91406,23.3564224
12/04/2023 21:12:33,0.78125,0.78125,22.65625,1.5504837,0,2.34375,1.5625,1.5625,0,1.5625,1.5625,1.5625,1.5625,1.5625,3.35817337,69.08907,10.8040657,4.83381271,69,2475,8000.98242,0,83,40,0,3,6141,4477.918,1663.082,72.91839,69.387,451.171875,69.33594,23.3564224
12/04/2023 21:12:34,1.5625,1.5625,38.28125,5.46875,2.34375,3.125,1.5625,7.8125,3.125,0,3.125,4.6875,3.125,3.125,6.562501,69.69256,10.8984375,4.739441,66,2550,8000.98242,0,43,20,0,1,6141,4481.168,1659.832,72.9713058,36.332,337.890625,50.78125,23.3564224
12/04/2023 21:12:35,0.78125,0,35.9375,3.125,0.78125,3.125,0,1.5625,1.5625,0,0,0,1.5625,0,4.609376,69.2128,10.8234138,4.81446457,67,2550,8000.98242,0,75,35,0,2,6141,4482.543,1658.457,72.9937,67.7000046,446.289063,81.05469,23.3564224
12/04/2023 21:12:36,0.78125,0,34.375,0,0,3.125,0,1.5625,1.5625,0,0,0,0,0,3.98437381,69.25598,10.8301659,4.80771255,67,2415,8000.98242,0,95,41,0,3,6141,4482.543,1658.457,72.9937,74.425,421.875,87.890625,23.3564224
12/04/2023 21:12:37,1.5504837,9.375,2.34375,1.57489777,1.5504837,3.125,7.8125,1.5625,0,0,0,9.375,0,0,2.88946033,69.35716,10.8459892,4.791889,67,2550,8000.98242,0,87,60,0,1,6141,4494.418,1646.582,73.18707,67.098,264.648438,41.015625,23.3564224
12/04/2023 21:12:38,3.90625,21.875,2.34375,2.3317337,1.5625,0.78125,0,1.5625,0,3.125,0,0,1.5625,0,3.59255075,69.29498,10.8362656,4.801613,68,2520,8000.98242,0,95,70,0,1,6141,4494.23047,1646.76953,73.18402,71.584,291.9922,41.9921875,23.3564224
12/04/2023 21:12:39,3.90625,16.40625,6.153846,0.7692337,3.125,2.30768919,0,0,0,0,0,0,0,0,3.26682925,69.2652,10.8316078,4.8062706,68,2490,8000.98242,0,99,72,0,1,6141,4494.23047,1646.76953,73.18402,73.525,246.09375,41.9921875,23.3564224
12/04/2023 21:12:40,2.34375,3.125,4.76190472,0.793647766,0,0.793647766,0,0,11.1111107,0,0,0,9.523809,0,2.21353769,69.27791,10.8335953,4.804283,68,2475,8000.98242,0,99,71,0,1,6141,4494.85547,1646.14453,73.1942,71.291,245.117188,47.8515625,23.3564224
12/04/2023 21:12:41,0.78125,21.09375,17.1875,6.153846,1.5625,3.90625,4.6875,3.125,1.5625,0,0,0,0,1.5625,5.61538935,69.6051559,10.8847694,4.753109,65,2550,7000.97852,0,36,19,0,2,6141,4516.543,1624.457,73.5473557,39.325,306.640625,43.9453125,23.3564224
12/04/2023 21:12:43,0.78125,25.78125,2.35614777,5.46875,1.57489777,2.35614777,3.125,3.125,0,0,0,0,0,0,4.14434671,69.50763,10.8695183,4.76836,68,2475,8000.98242,0,83,43,0,3,6141,4482.73047,1658.26953,72.99675,69.747,151.367188,73.24219,23.3566666
12/04/2023 21:12:43,0,0,11.6947117,2.34375,0.78125,3.955853,9.375,0,0,0,0,1.5625,1.5625,0,2.50255466,69.52929,10.8729057,4.76497269,67,2400,8000.98242,0,89,44,0,2,6141,4504.10547,1636.89453,73.3448257,73.509,687.5,83.00781,23.3566666
12/04/2023 21:12:44,0.78125,0,0,0.78125,0,3.8461566,31.25,0,1.5625,0,0,0,0,0,2.18149424,69.53958,10.8745155,4.763363,68,2355,8000.98242,0,98,48,0,2,6141,4505.98047,1635.01953,73.37536,74.194,538.085938,72.265625,23.3566666
12/04/2023 21:12:45,0,1.5625,0.78125,0.78125,0,2.34375,18.75,1.5625,1.5625,1.5625,1.5625,1.5625,1.5625,1.5625,2.03124881,69.40573,10.8535843,4.784294,68,2340,8000.98242,0,98,48,0,2,6141,4514.23047,1626.76953,73.5097,73.056,506.835938,78.125,23.3566666
12/04/2023 21:12:46,0,0,1.5625,21.875,0.78125,2.34375,0,0,0,0,1.5625,0,0,0,2.734375,69.3585358,10.8462029,4.79167557,69,2550,8000.98242,0,83,44,0,3,6141,4520.35547,1620.64453,73.609436,71.528,526.3672,95.703125,23.3566666
12/04/2023 21:12:47,0,0.78125,0,22.65625,0.78125,2.34375,0,0,0,0,0,0,1.5625,0,2.734375,69.30626,10.838028,4.79985046,68,2430,8000.98242,0,97,48,0,2,6141,4520.35547,1620.64453,73.609436,73.9070053,486.328125,97.65625,23.3566666
12/04/2023 21:12:48,0,0,0.78125,17.1875,0,3.125,0,0,0,0,0,0,0,0,2.10937262,69.2692261,10.8322372,4.805641,69,2430,8000.98242,0,93,46,0,3,6141,4551.85547,1589.14453,74.12238,73.981,474.609375,72.265625,23.3566666
12/04/2023 21:12:49,0.78125,0,0.7692337,22.3076935,0.793647766,2.30768919,0,1.53846145,3.076923,0,0,3.076923,0,1.53846145,3.15749049,69.14265,10.8124428,4.82543564,69,2520,8000.98242,0,97,48,0,3,6141,4545.23047,1595.76953,74.0145,74.15,433.59375,138.671875,23.3566666
12/04/2023 21:12:50,0.78125,0,1.58730149,23.01587,0.793647766,1.58730149,1.58730149,1.58730149,0,0,0,0,0,0,2.93526649,69.41713,10.8553658,4.78251266,66,2505,8000.98242,0,88,43,0,5,6141,4632.793,1508.207,75.44037,71.424,564.4531,80.078125,23.3566666
12/04/2023 21:12:51,0,0,0,28.46154,0,2.34375,0,0,0,0,0,0,0,0,3.080529,69.36475,10.8471756,4.790703,68,2550,7000.97852,0,91,53,0,3,6141,4632.418,1508.582,75.4342651,71.6710052,549.8047,80.078125,23.3566666
12/04/2023 21:12:52,0,8.59375,10.15625,7.8125,0,3.125,0,0,0,0,0,0,0,0,2.96875238,69.3478241,10.8445282,4.79335,69,2505,8000.98242,0,86,47,0,3,6141,4623.98047,1517.01953,75.29687,65.661,532.226563,89.84375,23.3566666
12/04/2023 21:12:53,0,2.34375,22.65625,0,0,2.34375,0,0,0,0,0,0,0,0,2.734375,69.06515,10.8003235,4.837555,68,2550,8000.98242,0,82,44,0,3,6141,4628.98047,1512.01953,75.37829,70.814,990.2344,99.609375,23.3566666
12/04/2023 21:12:54,0,0,27.34375,0,0,1.5625,0,0,0,0,0,0,0,0,2.89062262,69.06995,10.801075,4.83680344,69,2550,8000.98242,0,87,46,0,3,6141,4625.668,1515.332,75.32435,72.202,508.789063,83.00781,23.3566666
12/04/2023 21:12:55,0,0,14.0625,0.78125,0,3.125,0,0,0,0,0,0,0,0,1.79687738,69.02602,10.7942047,4.84367371,68,2490,8000.98242,0,85,45,0,3,6141,4626.73047,1514.26953,75.34165,73.489006,504.8828,80.078125,23.3566666
12/04/2023 21:12:56,0,0,14.0625,0,0,2.34375,0,0,0,0,0,0,0,0,1.64062381,69.02414,10.793911,4.84396744,68,2550,8000.98242,0,77,42,0,2,6141,4626.73047,1514.26953,75.34165,71.5200043,408.203125,79.10156,23.3566666
12/04/2023 21:12:57,0,0,1.5625,4.6875,0,2.34375,0,14.0625,0,0,0,3.125,0,0,1.71874762,69.01348,10.792244,4.84563446,69,2550,8000.98242,0,78,42,0,2,6141,4626.65234,1514.34766,75.34038,66.248,380.859375,68.359375,23.3566666
12/04/2023 21:12:58,0.78125,0,0,7.03125,0,4.6875,1.5625,0,0,1.5625,0,23.4375,1.5625,1.5625,2.734375,68.92629,10.77861,4.859268,67,2505,8000.98242,0,86,45,0,2,6141,4626.65234,1514.34766,75.34038,73.277,503.90625,71.28906,23.3566666
12/04/2023 21:12:59,0.78125,7.8125,0,19.53125,0,5.46875,1.5625,0,0,1.5625,1.5625,1.5625,0,0,3.67187262,68.94566,10.7816391,4.85623932,69,2535,8000.98242,0,81,44,0,2,6141,4626.65234,1514.34766,75.34038,72.452,536.1328,81.05469,23.3566666
12/04/2023 21:13:00,0,3.90625,0.78125,22.65625,0.78125,3.125,1.5625,1.5625,1.5625,0,1.5625,0,1.5625,1.5625,3.59374881,68.9414444,10.7809792,4.85689926,66,2550,8000.98242,0,73,39,0,2,6141,4626.65234,1514.34766,75.34038,64.739006,517.5781,72.265625,23.3566666
12/04/2023 21:13:01,0,0,0,27.34375,0.78125,3.96825075,0,0,0,0,0,0,0,0,3.20932269,68.9499054,10.7823029,4.85557556,67,2550,8000.98242,0,71,39,0,2,6141,4626.65234,1514.34766,75.34038,65.939,561.523438,75.19531,23.3566666
12/04/2023 21:13:02,0,0.78125,0.78125,25,0.78125,2.30768919,0,1.5625,1.5625,1.5625,1.5625,1.5625,1.5625,0,3.433895,68.97145,10.7856712,4.852207,68,2550,8000.98242,0,71,38,0,2,6141,4626.65234,1514.34766,75.34038,68.3540039,357.421875,68.359375,23.3566666
12/04/2023 21:13:03,0,0,0.78125,23.4375,0.78125,3.90625,0,0,0,0,0,0,0,0,2.89062262,68.9820557,10.7873306,4.850548,68,2505,8000.98242,0,72,38,0,2,6141,4635.09,1505.91016,75.4777756,63.1370049,427.734375,71.28906,23.3566666
12/04/2023 21:13:04,0,0,0,21.875,0,1.5625,1.5625,1.5625,0,0,0,0,0,0,2.49999762,69.00662,10.791172,4.84670639,68,2520,8000.98242,0,81,42,0,2,6141,4635.09,1505.91016,75.4777756,72.8650055,502.9297,68.359375,23.3566666
12/04/2023 21:13:05,0,0,0.78125,28.125,0,3.90625,0,0,0,0,0,0,0,1.5625,3.35937738,69.05971,10.7994728,4.83840561,68,2550,8000.98242,0,72,36,0,2,6141,4817.52734,1323.47266,78.4485855,63.782,391.601563,71.28906,23.3566666
12/04/2023 21:13:06,7.8125,0,3.125,7.8125,0.78125,3.125,1.5625,1.58730149,0,0,12.5,0,0,0,3.048116,69.09981,10.8057442,4.83213425,65,2550,8000.98242,0,55,28,0,2,6141,4820.715,1320.28516,78.50049,64.4790039,497.0703,61.5234375,23.3566666
12/04/2023 21:13:07,0.793647766,0,1.61290169,1.58730149,0,3.125,0,0,0,0,28.125,0,1.5625,0,2.19625235,69.00648,10.7911491,4.84672928,65,2550,8000.98242,0,67,35,0,2,6141,4820.715,1320.28516,78.50049,56.5060043,342.773438,67.38281,23.3566666
12/04/2023 21:13:08,0.78125,1.5625,10.9375,13.8461533,0,2.34375,0,0,0,0,4.6875,0,0,0,3.18149328,69.0838547,10.8032494,4.834629,68,2550,8000.98242,0,76,40,0,2,6141,4611.15234,1529.84766,75.0879745,70.4070053,474.609375,64.453125,23.3566666
12/04/2023 21:13:09,0,0,0,21.09375,0.78125,3.90625,0,0,0,0,0,0,0,6.25,2.89062262,69.05968,10.799469,4.83840942,68,2550,8000.98242,0,65,34,0,2,6141,4791.40234,1349.59766,78.02316,70.6580048,439.453125,71.28906,23.3566666
12/04/2023 21:13:10,0,0,0,4.6875,0,0.78125,0,0,0,1.5625,0,0,6.25,1.5625,1.01562738,69.23207,10.8264275,4.811451,66,2535,8000.98242,0,87,44,1,2,6141,4799.34,1341.66016,78.15242,73.153,430.664063,69.33594,23.3566666
12/04/2023 21:13:11,0,0,0.7692337,21.875,0,1.5625,1.5625,0,0,0,1.5625,1.5625,6.25,0,2.96754837,69.21797,10.8242226,4.813656,67,2550,8000.98242,0,78,40,0,2,6141,4802.27734,1338.72266,78.20025,29.874,521.4844,70.3125,23.3566666
12/04/2023 21:13:12,0.78125,0.78125,18.75,3.125,0,3.125,1.5625,0,0,0,0,0,0,0,2.734375,69.2957153,10.83638,4.80149841,67,2550,8000.98242,0,78,39,0,2,6141,4823.27734,1317.72266,78.54221,59.803,2458.00781,77.14844,23.35688
12/04/2023 21:13:13,0,0,6.25,21.875,0,5.46875,1.5625,1.5625,1.5625,1.5625,1.5625,1.5625,1.5625,1.5625,3.98437381,69.24822,10.8289528,4.80892563,68,2550,8000.98242,0,77,39,0,2,6141,4688.40234,1452.59766,76.34591,68.649,325.1953,75.19531,23.35688
12/04/2023 21:13:14,0,0,14.0625,14.0625,0,3.125,0,0,0,1.5625,0,0,0,0,3.20312381,69.2676849,10.8319969,4.8058815,68,2550,8000.98242,0,74,38,1,2,6141,4692.15234,1448.84766,76.4069748,68.833,514.648438,70.3125,23.35688
12/04/2023 21:13:15,0,0,7.8125,15.625,0.78125,4.6875,0,0,0,0,0,0,0,0,2.89062262,69.3617554,10.8467064,4.791172,67,2550,8000.98242,0,59,28,0,2,6141,4694.65234,1446.34766,76.4476852,59.295002,446.289063,65.42969,23.35688
12/04/2023 21:13:16,0,0,3.125,16.40625,0,3.125,0,0,0,0,0,0,0,0,2.26562619,69.32594,10.8411064,4.796772,67,2550,8000.98242,0,58,30,0,2,6141,4696.84,1444.16016,76.48331,58.268,388.671875,66.40625,23.35688
12/04/2023 21:13:17,0.78125,0,4.6875,19.53125,0.78125,2.34375,1.5625,0,0,0,0,0,0,0,2.89062262,69.43989,10.8589249,4.77895355,66,2550,8000.98242,0,55,28,0,2,6141,4696.52734,1444.47266,76.47822,53.6350021,409.1797,71.28906,23.35688
12/04/2023 21:13:18,0,0,0,20.3125,0,3.90625,0,0,0,0,0,1.5625,0,0,2.49999762,69.42125,10.85601,4.781868,67,2550,8000.98242,0,81,48,0,2,6141,4689.65234,1451.34766,76.3662643,64.112,340.8203,72.265625,23.35688
12/04/2023 21:13:19,1.5625,0,14.84375,2.34375,0,3.125,0,0,0,1.5625,0,0,0,0,2.26562619,69.40813,10.8539581,4.78392029,67,2550,8000.98242,0,82,43,1,2,6141,4691.59,1449.41016,76.39782,71.07101,600.585938,93.75,23.35688
12/04/2023 21:13:20,1.53846145,0,7.03125,0.78125,0,4.6875,0,0,0,1.5625,0,0,0,0,1.48197412,69.45703,10.8616066,4.776272,67,2550,8000.98242,0,73,35,0,2,6141,4766.34,1374.66016,77.61504,63.8850021,422.851563,72.265625,23.35688
12/04/2023 21:13:21,2.34375,1.5625,15.625,1.5625,1.5625,4.6875,4.6875,0,1.5625,1.5625,0,1.5625,1.5625,0,3.28124762,69.28752,10.8350983,4.80278,66,2550,8000.98242,0,65,32,0,2,6141,4767.34,1373.66016,77.63133,59.192,358.398438,69.33594,23.35688
12/04/2023 21:13:22,0,0,23.4375,0,0.78125,2.34375,3.125,0,0,1.5625,1.5625,3.125,3.125,1.5625,3.35937738,69.23083,10.8262329,4.81164551,67,2550,8000.98242,0,74,36,0,2,6141,4767.34,1373.66016,77.63133,64.4900055,422.851563,72.265625,23.35688
12/04/2023 21:13:23,0,0,25.78125,0,1.5625,3.125,3.125,1.5625,1.5625,3.125,3.125,3.125,3.125,3.125,4.14062738,69.2585144,10.8305626,4.807316,66,2550,8000.98242,0,66,34,0,2,6141,4767.34,1373.66016,77.63133,60.951004,451.171875,75.19531,23.35688
12/04/2023 21:13:24,0,0,24.21875,0,2.34375,2.34375,1.5625,0,0,1.5625,1.5625,1.5625,1.5625,1.5625,3.35937738,69.38573,10.8504562,4.787422,66,2550,8000.98242,0,74,36,0,2,6141,4806.59,1334.41016,78.27048,66.2420044,350.585938,79.10156,23.35688
12/04/2023 21:13:25,0,0,28.125,0,0,1.5625,0,0,0,0,0,0,0,0,2.96875238,69.35653,10.84589,4.79198837,66,2550,8000.98242,0,83,40,0,3,6141,4808.043,1332.957,78.294136,74.9500046,509.765625,79.10156,23.35688
12/04/2023 21:13:26,0,0,31.25,0.78125,0,0,1.5625,0,1.5625,1.5625,1.5625,1.5625,1.5625,1.5625,3.75000238,69.33804,10.8429985,4.79488,68,2550,8000.98242,0,80,39,0,3,6141,4808.043,1332.957,78.294136,68.108,455.078125,63.4765625,23.35688
12/04/2023 21:13:27,0,0,31.25,0.78125,0.78125,1.5625,0,0,0,0,0,0,0,0,3.43750119,69.3549957,10.84565,4.7922287,67,2550,8000.98242,0,75,36,0,2,6141,4806.543,1334.457,78.2697144,66.289,404.296875,64.453125,23.35688
12/04/2023 21:13:28,1.5625,0.78125,26.5625,0,0.78125,1.5625,0,1.5625,1.5625,0,1.5625,0,0,1.5625,3.43750119,69.56557,10.8785782,4.7593,67,2550,8000.98242,0,76,43,0,2,6141,4807.48047,1333.51953,78.28498,67.301,357.421875,52.734375,23.35688
