,/lpc/nct6791d/control/0,/lpc/nct6791d/control/1,/lpc/nct6791d/control/2,/lpc/nct6791d/control/3,/lpc/nct6791d/control/4,/lpc/nct6791d/control/5,/lpc/nct6791d/voltage/0,/lpc/nct6791d/voltage/1,/lpc/nct6791d/voltage/2,/lpc/nct6791d/voltage/3,/lpc/nct6791d/voltage/4,/lpc/nct6791d/voltage/5,/lpc/nct6791d/voltage/6,/lpc/nct6791d/voltage/7,/lpc/nct6791d/voltage/8,/lpc/nct6791d/voltage/9,/lpc/nct6791d/voltage/11,/lpc/nct6791d/voltage/12,/lpc/nct6791d/voltage/13,/lpc/nct6791d/voltage/14,/lpc/nct6791d/temperature/0,/lpc/nct6791d/temperature/1,/lpc/nct6791d/temperature/2,/lpc/nct6791d/temperature/3,/lpc/nct6791d/temperature/5,/lpc/nct6791d/temperature/6,/lpc/nct6791d/fan/0,/lpc/nct6791d/fan/1,/lpc/nct6791d/fan/2,/lpc/nct6791d/fan/3,/lpc/nct6791d/fan/4,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #1","Fan #2","Fan #3","Fan #4","Fan #5","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Total LBA Written","Used Space","Temperature","Used Space","Used Space"
05/16/2019 15:23:11,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.064,0.008,0.056,32.5,32,42,53,35,53,1258,2347,529,513,1218,0,0.78125,0,50,12.6953125,33,33,32,37,37,3800,3900,3900,3800,18.3251553,9.909363,0,5.1875596,100,26.4717484,4.21933365,11.7196732,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:12,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.104,0.008,0.064,32.5,32,42,53,35,53,1265,2347,530,512,1198,0,0,0,50,12.5,34,32,33,37,37,3699.99683,3799.99683,3899.99683,3899.99683,18.4749527,10.0153427,0,5.18598127,99.9999161,26.46782,4.218708,11.7202988,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:13,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.104,0.008,0.064,32.5,32,42,53,35,53,1258,2347,531,513,1214,0,0,0,50,12.5,33,32,33,38,38,3699.99658,3899.99658,3699.99658,3799.99658,18.3624382,9.95643,0,5.17188072,99.99991,26.4666977,4.21852875,11.7204781,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:14,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.064,0.056,0.064,32.5,32,42,53,35,53,1250,2347,529,512,1198,0,0,0,50,12.5,33,32,34,38,38,3799.99683,3799.99683,3899.99683,3799.99683,18.3004189,9.909154,0,5.162863,99.9999161,26.4680328,4.21874237,11.7202644,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:15,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.968,0.552000046,3.456,3.37600017,1.016,0.824000061,0.064,0.008,0.064,32.5,32,42,53,35,53,1248,2347,529,513,1216,0,0,0,50,12.5,33,31,33,37,37,3799.99658,3899.99634,3899.99634,3699.99658,18.26447,9.871377,0,5.17920971,99.99991,26.4679184,4.2187233,11.7202835,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:16,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.064,0.008,0.064,32,32,42,53,35,53,1251,2347,531,508,1215,0.78125,1.5625,0.78125,50,13.28125,33,31,32,38,38,3899.99658,3899.99658,3799.99658,3899.99658,18.3142834,9.915106,0,5.187088,99.99991,26.4668884,4.21855927,11.7204475,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:17,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.344,3.344,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.0400000028,0.008,0.064,32,32,42,53,35,53,1261,2347,531,509,1216,0,0.78125,0,50,12.6953125,33,33,33,37,37,3699.99658,3799.99634,3899.99634,3799.99634,18.34593,9.932262,0,5.19667673,99.99991,26.4660034,4.218418,11.7205887,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:18,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.552000046,3.456,3.37600017,1.016,0.824000061,0.0400000028,0.008,0.064,32,32,41,53,35,53,1248,2351,529,509,1216,0,1.5625,0,50,12.890625,34,32,32,37,37,3799.99658,3699.99683,3799.99658,3699.99683,18.4088326,9.976252,0,5.199888,99.99991,26.4674377,4.218647,11.72036,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:19,62.3529434,32.9411774,62.7451,62.7451,62.3529434,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.144000009,0.008,0.56,33,32,42,53,35,53,1254,2347,529,518,1232,50,0,0,0,12.5,38,36,33,31,38,3899.997,3899.997,3899.997,3899.997,18.6354485,10.14282,0,5.2016325,99.99993,26.4625854,4.21787262,11.7211342,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:20,62.3529434,34.11765,62.7451,62.7451,62.3529434,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.552000046,3.456,3.37600017,1.008,0.824000061,0.552000046,0.008,0.0720000044,33.5,32,42,53,35,53,1275,2347,531,516,1222,33.3333321,17.96875,0,0.78125,13.0208311,35,39,34,31,39,3899.996,3899.996,3799.996,3699.99634,18.65931,10.1354456,0,5.20034552,99.9999,26.4625854,4.21787262,11.7211342,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:21,62.3529434,32.9411774,62.7451,62.7451,62.3529434,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.552000046,3.456,3.37600017,1.016,0.824000061,0.048,0.008,0.56,32,32,41,53,35,53,1260,2347,533,516,1226,49.2307663,0,0,0,12.3076916,39,35,32,32,39,3699.996,3799.996,3899.996,3799.996,18.6696854,10.166687,0,5.202872,99.9999,26.4606476,4.21756363,11.7214432,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:22,62.3529434,32.9411774,62.7451,62.7451,62.3529434,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.008,0.56,33,32,41,53,35,53,1265,2347,533,521,1243,48.4375,17.96875,14.84375,14.84375,24.0234375,40,35,32,32,40,3799.99731,3899.997,3899.997,3699.99731,27.6916618,18.5849476,0,5.300635,99.99992,26.4683228,4.218788,11.7202187,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:23,61.56863,34.11765,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.008,0.56,32,32,41,53,35,53,1271,2351,533,524,1204,50,0.78125,0.78125,0,12.890625,39,35,32,31,39,3699.99634,3899.996,3799.996,3799.996,18.5084877,10.0645151,0,5.194836,99.9999,26.46656,4.218506,11.7205009,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:24,61.17647,32.1568642,61.17647,61.17647,60.7843132,100,0.880000055,1.024,3.344,3.344,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.008,0.56,30,32.5,41,113,35,53,1264,2347,531,517,1235,39.84375,0,0.78125,10.9498978,12.8937244,33,33,34,36,36,3899.99731,3799.99756,3899.99731,3799.99756,18.7253227,10.21427,0,5.2033143,99.99993,26.4631348,4.21796036,11.7210464,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:25,60,32.1568642,60,60,60,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.0720000044,0.56,31,32.5,41,53,35,53,1250,2351,528,504,1203,0.78125,0,0,50,12.6953125,33,33,33,37,37,3699.99731,3799.99731,3699.99731,3699.99731,18.4264011,9.983062,0,5.20079851,99.99992,26.45897,4.2172966,11.72171,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:26,60.7843132,32.9411774,60.7843132,60.7843132,60.7843132,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.064,0.008,0.56,32.5,32.5,41,53,35,53,1254,2351,523,505,1184,0.78125,0,0,50,12.6953125,34,32,33,37,37,3799.99658,3899.99658,3799.99658,3799.99658,18.3904228,9.977861,0,5.18934059,99.99991,26.46035,4.217518,11.721489,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:27,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.064,0.008,0.56,32,32.5,41,53,35,53,1255,2347,524,506,1209,0,0,0,50,12.5,33,33,33,37,37,3799.99658,3899.99634,3899.99634,3899.99634,18.3902817,9.974779,0,5.19429,99.99991,26.4617462,4.217739,11.7212677,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:28,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.968,0.552000046,3.456,3.37600017,1.008,0.824000061,0.064,0.008,0.064,32.5,32.5,41,53,35,53,1248,2351,527,506,1195,0.78125,0,0,50,12.6953125,33,33,33,37,38,3899.997,3799.997,3799.997,3899.997,18.4356289,10.0027895,0,5.19283438,99.99992,26.4590683,4.217312,11.7216949,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:29,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.272,0.008,0.064,32,32.5,41,53,35,53,1250,2351,529,518,1217,0.78125,0.78125,0,50,12.890625,34,32,33,36,36,3899.99658,3799.99658,3899.99658,3899.99658,18.54426,10.106493,0,5.19907236,99.9999161,26.4611664,4.21764755,11.7213593,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:30,62.3529434,34.11765,62.7451,62.7451,62.3529434,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.56,0.008,0.008,33.5,32.5,41,53,35,53,1258,2351,530,514,1217,0,28.125,0,22.632576,12.689394,35,37,34,32,37,3699.99634,3899.996,3899.996,3699.99634,18.4231,9.94123,0,5.208201,99.9999,26.454155,4.21653,11.722477,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:31,63.52941,34.11765,63.92157,63.92157,63.52941,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.0720000044,3.456,3.37600017,1.016,0.824000061,0.552000046,0.008,0.008,34,32.5,41,53,35,53,1264,2347,533,522,1217,0.78125,50,0.78125,0,12.890625,34,40,34,32,40,3799.997,3799.997,3799.997,3699.997,18.2719841,9.810241,0,5.208609,99.99992,26.4544983,4.21658325,11.7224236,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:32,63.52941,34.11765,63.92157,63.92157,63.52941,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.0720000044,3.456,3.37600017,1.016,0.824000061,0.552000046,0.0720000044,0.0720000044,34,32.5,41,53,35,53,1274,2347,538,527,1225,0,50.47883,0.78125,0.78125,13.010335,34,39,35,31,39,3799.99634,3799.99634,3799.99634,3699.99658,18.0906715,9.690302,0,5.2035737,99.99991,26.4519272,4.216175,11.7228317,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:33,60.7843132,32.1568642,60.7843132,60.7843132,60.7843132,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.0720000044,3.456,3.37600017,1.016,0.824000061,0.144000009,0.0720000044,0.56,31.5,32.5,41,53,36,53,1273,2347,540,523,1210,48.484848,0.757575035,0,0,12.310606,38,35,33,32,38,3699.99634,3799.99634,3799.99634,3799.99634,18.5759563,10.0873184,0,5.200248,99.9999,26.4515,4.21610641,11.7229,52.0000038,987,0,300,150,0.900000036,0,28,-147.682312,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:34,60,32.1568642,60,60,60,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.0720000044,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.0720000044,0.56,31.5,32.5,41,53,35,53,1240,2347,531,510,1226,50,0,0,1.5625,12.890625,38,34,31,32,38,3899.996,3799.99634,3899.996,3799.99634,18.4875927,10.0318317,0,5.20256948,99.9999,26.4507828,4.215992,11.7230148,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:35,60.7843132,32.54902,60.7843132,60.7843132,60.7843132,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.0720000044,0.56,33,32.5,41,96,35,53,1244,2347,527,510,1201,50,0,0,0.78125,12.6953125,39,35,34,30,39,3899.99658,3799.99658,3699.99658,3899.99658,18.4661064,10.0082159,0,5.19353533,99.99991,26.4483414,4.215603,11.7234039,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:36,62.3529434,32.9411774,62.7451,62.7451,62.3529434,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.0720000044,0.552000046,33,32.5,41,96,35,53,1248,2351,529,506,1209,50,0,0,0,12.5,38,35,32,31,38,3699.99683,3799.99683,3899.99683,3799.99683,18.4394875,10.0045052,0,5.20258045,99.9999161,26.4465714,4.21532059,11.7236862,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:37,62.3529434,34.11765,62.7451,62.7451,62.3529434,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.144000009,0.56,33,32.5,41,96,35,53,1261,2351,532,518,1239,50,0,0,0.78125,12.6953125,38,35,32,31,38,3799.99658,3899.99634,3899.99634,3899.99634,18.4392433,10.00063,0,5.19823647,99.99991,26.4486084,4.215645,11.723362,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:38,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.144000009,0.552000046,31.5,32.5,41,96,35,53,1275,2351,531,524,1227,50,0,0,0,12.5,38,33,32,30,38,3899.997,3899.997,3699.99731,3899.997,18.3862324,9.953116,0,5.19740343,99.99992,26.4464569,4.21530151,11.7237053,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:39,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.144000009,0.56,32,32.5,41,96,35,53,1273,2351,531,513,1220,50,1.5625,0.78125,0,13.0859375,40,36,34,31,40,3899.99683,3899.99683,3799.99683,3899.99683,18.5402737,10.0916414,0,5.200699,99.9999161,26.4469986,4.21538925,11.7236176,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:40,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.872000039,1.024,3.36000013,3.344,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.56,0.0720000044,0.008,32.5,32.5,41,96,35,53,1255,2347,532,513,1234,6.25,44.53125,0.78125,0,12.890625,34,38,37,34,38,3799.997,3699.997,3799.997,3799.997,18.87559,10.33548,0,5.21580744,99.99992,26.4459457,4.21522141,11.7237854,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:41,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.128,3.456,3.37600017,1.016,0.824000061,0.56,0.056,0.552000046,32,32.5,41,96,35,53,1259,2347,532,517,1202,50,0.78125,0,0.78125,12.890625,39,35,33,32,39,3799.99658,3799.99658,3799.99658,3899.99658,18.6020451,10.0991583,0,5.194169,99.99991,26.4486542,4.21565247,11.7233543,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:42,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.968,0.128,3.456,3.37600017,1.016,0.824000061,0.56,0.008,0.56,32,32.5,41,112,35,53,1264,2351,529,520,1234,50,0.78125,0,1.5625,13.0859375,38,36,32,31,38,3799.99658,3899.99634,3799.99658,3899.99634,18.9638023,10.4341087,0,5.214978,99.99991,26.4417343,4.21455,11.7244568,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:43,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.008,0.56,32,32.5,41,112,35,53,1255,2351,530,512,1215,50,0,0,0.78125,12.6953125,38,36,32,31,38,3799.99634,3899.996,3899.996,3899.996,18.4880543,10.0389318,0,5.200058,99.9999,26.44085,4.214409,11.7245979,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:44,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.016,0.824000061,0.272,0.008,0.56,32.5,32.5,41,112,35,53,1260,2347,529,516,1217,50,0.78125,0.78125,0,12.890625,39,35,33,32,39,3899.99683,3799.99683,3899.99683,3899.99683,18.4843235,10.0384521,0,5.20220757,99.9999161,26.4408264,4.214405,11.7246017,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:45,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.008,0.160000011,0.56,32.5,32.5,41,112,35,53,1251,2347,532,517,1232,50,0,0,0,12.5,37,36,32,31,37,3799.99658,3899.99658,3899.99658,3899.99658,20.9598389,11.457799,0,5.191655,99.99991,26.4390564,4.214123,11.724884,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:46,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.0800000057,3.456,3.37600017,1.008,0.824000061,0.048,0.160000011,0.552000046,32,32.5,41,112,35,53,1262,2351,532,521,1202,50,0.78125,0,0.78125,12.890625,39,35,33,32,39,3799.99658,3799.99658,3899.99658,3899.99658,18.3897381,9.95875549,0,5.197963,99.99991,26.4382172,4.21398926,11.7250175,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:47,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.0800000057,3.456,3.37600017,1.016,0.824000061,0.008,0.160000011,0.56,32.5,32.5,41,112,35,53,1262,2347,529,512,1218,50,1.5625,0,0,12.890625,38,35,34,31,38,3799.997,3899.997,3899.997,3799.997,18.3988152,9.949407,0,5.19984627,99.99992,26.4378815,4.213936,11.725071,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:48,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.0800000057,3.456,3.37600017,1.016,0.824000061,0.144000009,0.064,0.56,32.5,32.5,41,112,35,53,1261,2347,529,517,1215,50,0.78125,0,0,12.6953125,39,35,33,31,39,3799.99658,3799.99658,3899.99634,3899.99634,18.4638824,10.0383959,0,5.1905055,99.99991,26.4451828,4.21509933,11.7239075,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:49,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.064,0.064,0.552000046,32,32.5,41,112,35,53,1261,2351,531,515,1216,50,0,0,1.5504837,12.8876209,39,36,33,32,39,3699.99731,3899.99731,3899.99731,3899.99731,18.5659275,10.1072626,0,5.20174551,99.99993,26.4407349,4.21439,11.724617,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:50,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.064,0.064,0.56,32.5,32.5,41,112,35,53,1253,2356,531,511,1216,50,0.78125,0,0,12.6953125,38,35,32,31,38,3799.996,3899.996,3899.996,3699.99634,18.469759,10.0101576,0,5.196469,99.9999,26.4405441,4.21435928,11.7246475,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:51,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.136,0.56,32,32.5,41,112,35,53,1247,2351,531,517,1198,50,0.78125,0,0,12.6953125,38,35,32,30,38,3699.99658,3899.99634,3799.99634,3899.99634,18.4114666,9.960502,0,5.188352,99.99991,26.4376678,4.21390152,11.7251053,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:52,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.064,0.064,0.56,32.5,32.5,41,112,35,53,1247,2351,531,521,1232,50,0,0,0.78125,12.6953125,39,35,33,30,39,3799.99731,3799.99731,3799.99731,3899.99731,18.5043716,10.0455608,0,5.19787073,99.99993,26.4320145,4.21300125,11.7260056,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:53,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.024,0.064,0.56,32,32.5,41,112,35,53,1246,2347,531,516,1198,50,1.5625,0,0.78125,13.0859375,39,35,33,30,39,3799.99585,3799.99585,3799.99585,3799.99585,18.467104,10.0015326,0,5.196123,99.9998856,26.4290314,4.21252441,11.7264824,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
05/16/2019 15:23:54,61.56863,32.9411774,61.9607849,61.9607849,61.56863,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.064,0.56,32.5,32.5,41,112,35,53,1252,2351,531,511,1230,50,0,0,0,12.5,39,34,34,31,39,3799.99756,3799.99756,3799.99756,3799.99756,18.6044216,10.1503153,0,5.200338,99.99993,26.4130859,4.209984,11.729023,52.0000038,987,0,300,150,0.900000036,0,27,-147.681442,84.1021042,30,35.16835,38.8637123
