,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Used Space","Used Space"
12/15/2023 23:30:00,0,0,0,2.34375,0.78125,0,98.4375,100,100,100,100,100,100,100,40.234375,79.10912,12.3694344,3.26647949,66,2550,8000.98242,0,7,1,0,0,6141,431.921875,5709.078,7.033413,42.872,217.773438,67.38281,41.8219376,49.8164864
12/15/2023 23:30:01,0,0,0.78125,0.78125,0,0,98.46154,100,100,100,100,100,100,100,40.0793266,79.09568,12.3673325,3.26858139,66,2550,8000.98242,0,46,9,0,1,6141,431.921875,5709.078,7.033413,48.2110023,229.492188,64.453125,41.8219376,49.8164864
12/15/2023 23:30:02,0,0,0,0.78125,0,0,96.875,100,100,100,100,100,96.82539,100,39.7631454,79.0951462,12.3672485,3.26866531,66,2550,8000.98242,0,65,13,0,1,6141,431.921875,5709.078,7.033413,45.0070038,131.835938,0.9765625,41.8219376,49.8164864
12/15/2023 23:30:03,0,1.5625,0.78125,0.78125,0,1.53846145,98.4127,100,100,100,100,100,96.875,100,40.230732,79.13864,12.37405,3.26186371,67,2550,8000.98242,0,46,10,0,1,6141,431.921875,5709.078,7.033413,51.492,489.2578,24.4140625,41.8219376,49.8164864
12/15/2023 23:30:04,0,0,3.125,2.34375,0,0,98.4375,98.4375,98.4375,98.4375,100,100,98.4375,100,40.15625,79.1126556,12.3699875,3.26592636,64,2550,8000.98242,0,72,15,0,2,6141,431.921875,5709.078,7.033413,48.906002,322.265625,1.953125,41.8219376,49.8164864
12/15/2023 23:30:05,0,0,0.78125,2.34375,0,0,90.76923,100,100,96.875,100,100,98.4375,98.4375,39.53846,79.14011,12.374279,3.26163483,62,2550,8000.98242,0,22,5,0,0,6141,431.921875,5709.078,7.033413,42.624,138.671875,34.1796875,41.8219376,49.8164864
12/15/2023 23:30:06,0,0,2.34375,0,0,1.61290169,98.4127,100,100,100,100,100,100,100,40.3163033,79.0796051,12.3648186,3.27109528,66,2550,8000.98242,0,43,9,0,1,6141,431.921875,5709.078,7.033413,44.6750031,155.273438,41.015625,41.8219376,49.8164864
12/15/2023 23:30:07,0,0,1.5625,1.5625,0,0,98.46154,100,100,100,100,100,96.92308,100,40.0817261,79.0732346,12.3638229,3.272091,62,2550,8000.98242,0,48,10,0,1,6141,431.921875,5709.078,7.033413,47.5550041,0,27.34375,41.8219376,49.8164864
12/15/2023 23:30:08,0,0.78125,3.125,0.78125,0,0,98.4375,98.4375,98.4375,96.875,100,96.875,100,100,39.921875,79.10339,12.3685379,3.267376,63,2550,8000.98242,0,38,8,0,1,6141,431.921875,5709.078,7.033413,45.2180023,8.7890625,71.28906,41.8219376,49.8164864
12/15/2023 23:30:09,0,0.78125,1.5625,1.5625,0,0,95.3125,100,100,96.875,100,100,100,100,39.9999962,79.11649,12.3705864,3.26532745,67,2550,8000.98242,0,66,13,0,1,6141,431.921875,5709.078,7.033413,51.261,348.6328,41.9921875,41.8219376,49.8164864
12/15/2023 23:30:10,0,0,1.5625,1.5625,0.78125,0,96.875,100,100,100,100,100,98.4375,100,40.15625,79.15031,12.3758736,3.26004028,62,2550,8000.98242,0,69,14,0,1,6141,431.921875,5709.078,7.033413,46.644,0.9765625,1.953125,41.8219376,49.8164864
12/15/2023 23:30:11,0,1.5625,3.125,1.5625,0,0,95.3125,100,98.4127,100,100,100,100,100,40.31126,79.1081,12.3692741,3.26663971,66,2550,8000.98242,0,27,6,0,0,6141,431.921875,5709.078,7.033413,41.3560028,168.945313,31.25,41.8219376,49.8164864
12/15/2023 23:30:12,0,0,0,0,0,0.78125,100,100,100,100,100,100,100,100,40.07813,79.0439148,12.3592377,3.27667618,63,2550,8000.98242,0,65,13,0,1,6141,431.921875,5709.078,7.033413,49.761,0,0,41.8219376,49.8164864
12/15/2023 23:30:13,1.5625,0,0,0,0,0,96.875,100,100,100,100,98.4375,100,100,39.921875,79.06433,12.3624306,3.27348328,66,2550,8000.98242,0,32,7,0,1,6141,431.921875,5709.078,7.033413,43.103,162.109375,41.015625,41.8219376,49.8164864
12/15/2023 23:30:14,0,0,3.125,3.125,0,0.793647766,98.4127,100,100,100,100,100,100,100,40.625,78.99148,12.35104,3.284874,64,2550,8000.98242,0,62,13,0,2,6141,431.921875,5709.078,7.033413,49.9940033,0.9765625,12.6953125,41.8219376,49.8164864
12/15/2023 23:30:15,0,0,1.5625,3.90625,0,0,100,100,100,100,100,100,98.4127,100,40.467514,79.03903,12.3584747,3.277439,65,2550,8000.98242,0,41,9,0,1,6141,431.921875,5709.078,7.033413,45.894,191.40625,53.7109375,41.8219376,49.8164864
12/15/2023 23:30:16,1.5625,0,0.78125,1.5625,0,0,96.875,100,100,100,100,100,98.46154,100,40.1574478,79.00905,12.3537865,3.28212738,65,2550,8000.98242,0,48,10,0,1,6141,431.921875,5709.078,7.033413,46.0430031,70.3125,26.3671875,41.8219376,49.8164864
12/15/2023 23:30:17,0,0,0,0.78125,0,0,98.4375,100,100,100,100,100,100,100,39.9999962,78.96742,12.3472786,3.28863525,62,2550,8000.98242,0,66,13,0,1,6141,431.921875,5709.078,7.033413,50.1120033,186.523438,15.625,41.8219376,49.8164864
12/15/2023 23:30:18,0.78125,0,1.5625,1.5625,0,0,95.3125,98.4375,98.46154,98.4375,100,98.4127,100,98.4375,39.765583,79.02588,12.3564186,3.27949524,61,2550,8000.98242,0,54,11,0,1,6141,431.921875,5709.078,7.033413,43.596,49.8046875,81.05469,41.8217239,49.8164864
12/15/2023 23:30:19,0.78125,0,1.5625,0.78125,0,0,98.46154,100,100,100,98.4375,100,100,100,40.1574478,78.97094,12.3478279,3.288086,66,2550,8000.98242,0,25,5,0,0,6141,431.921875,5709.078,7.033413,42.9610023,182.617188,78.125,41.8217239,49.8164864
12/15/2023 23:30:20,0,0,2.34375,0,0,0,98.4127,100,100,100,100,100,96.875,100,39.9987564,78.94188,12.3432846,3.29262924,62,2550,8000.98242,0,48,10,0,1,6141,431.921875,5709.078,7.033413,46.31,0.9765625,0,41.8217239,49.8164864
12/15/2023 23:30:21,0,0,3.90625,1.5625,0,0,98.4375,100,100,98.4375,98.4375,100,98.4375,100,40.234375,78.96479,12.3468666,3.28904724,65,2550,8000.98242,0,11,2,0,0,6141,431.921875,5709.078,7.033413,42.851,391.601563,88.86719,41.8217239,49.8164864
12/15/2023 23:30:22,0,0,2.34375,0,0,0.793647766,98.46154,100,100,100,100,100,100,100,40.23682,78.9432,12.3434906,3.29242325,65,2550,8000.98242,0,59,12,0,1,6141,431.921875,5709.078,7.033413,47.4450035,188.476563,24.4140625,41.8217239,49.8164864
12/15/2023 23:30:23,0,0,1.5625,2.34375,0,0.757575035,98.4127,100,100,100,100,100,98.4375,100,40.30889,78.87794,12.3332863,3.30262756,64,2550,8000.98242,0,63,13,0,1,6141,431.921875,5709.078,7.033413,45.318,2.9296875,14.6484375,41.8217239,49.8164864
12/15/2023 23:30:24,0,0.78125,6.25,0,0,0,96.875,100,98.46154,98.4375,98.4375,98.4375,100,100,40.23558,78.9421,12.3433189,3.292595,60,2550,8000.98242,0,38,8,0,1,6141,431.921875,5709.078,7.033413,50.1140022,176.757813,48.828125,41.8217239,49.8164864
12/15/2023 23:30:25,0,2.34375,3.13739777,3.96825075,0.78125,4.71230125,100,100,100,100,100,98.46154,100,100,41.4173737,79.33772,12.4051781,3.23073578,65,2550,8000.98242,0,67,14,0,2,6141,431.921875,5709.078,7.033413,47.2530022,335.9375,25.390625,41.8217239,49.8164864
12/15/2023 23:30:26,0.78125,1.5625,7.8125,13.28125,0,1.5625,98.4375,100,96.875,96.875,100,100,100,100,42.109375,79.4874,12.4285812,3.20733261,61,2550,8000.98242,0,58,12,0,1,6141,431.921875,5709.078,7.033413,43.413002,1.953125,0,41.8217239,49.8164864
12/15/2023 23:30:27,0.78125,4.6875,3.90625,4.615384,1.5625,0.793647766,100,100,100,100,100,100,100,100,41.634655,79.26807,12.3942871,3.24162674,65,2550,8000.98242,0,16,3,0,0,6141,431.921875,5709.078,7.033413,43.8920021,274.414063,42.96875,41.8217239,49.8164864
12/15/2023 23:30:28,0.78125,0,1.5625,1.58730149,0,0.7692337,96.875,100,98.4375,100,98.4375,98.4375,100,98.4375,40.0012779,79.25543,12.3923111,3.24360275,61,2550,8000.98242,0,71,15,0,1,6141,431.921875,5709.078,7.033413,48.039,2.9296875,0,41.8217239,49.8164864
12/15/2023 23:30:29,0,0,2.34375,0,0.78125,0,95.3125,100,100,100,96.875,98.4375,98.4375,100,39.765625,79.20654,12.3846664,3.25124741,64,2550,8000.98242,0,9,2,0,0,6141,431.921875,5709.078,7.033413,40.939003,3.90625,0,41.8217239,49.8164864
12/15/2023 23:30:30,0,0,3.90625,1.5625,0,0,100,100,100,98.4375,98.4375,100,100,100,40.39062,79.16565,12.378273,3.25764084,61,2550,8000.98242,0,70,15,0,1,6141,431.921875,5709.078,7.033413,42.644,0,7.8125,41.8217239,49.8164864
12/15/2023 23:30:31,0,0,3.125,0,0,1.5625,100,100,100,98.46154,98.46154,98.4375,100,100,40.23678,79.214035,12.3858376,3.25007629,64,2550,8000.98242,0,13,3,0,0,6141,431.921875,5709.078,7.033413,44.6610031,322.265625,449.21875,41.8217239,49.8164864
12/15/2023 23:30:32,3.076923,2.34375,3.125,2.34375,0,1.5625,100,100,100,100,98.4127,98.4375,100,100,41.0877037,78.52535,12.2781563,3.35775757,62,2550,8000.98242,0,64,13,0,1,6141,431.921875,5709.078,7.033413,48.8610039,260.7422,67.38281,41.8217239,49.8164864
12/15/2023 23:30:33,0,0.78125,3.125,0.78125,0,2.34375,100,100,100,96.875,96.92308,98.4375,98.4375,100,40.23678,78.64651,12.2971,3.33881378,62,2550,8000.98242,0,47,10,0,1,6141,431.921875,5709.078,7.033413,45.5500031,344.726563,5.859375,41.8217239,49.8164864
12/15/2023 23:30:34,0,0,0.78125,0.78125,0.793647766,0,100,100,100,98.4375,98.4127,96.875,100,100,39.921875,78.590126,12.2882843,3.34762955,65,2550,8000.98242,0,30,6,0,0,6141,431.921875,5709.078,7.033413,45.6600037,212.890625,34.1796875,41.8217239,49.8164864
12/15/2023 23:30:35,0,0,3.90625,0,0,1.53846145,100,100,100,98.4375,100,100,100,100,40.4663429,78.5116653,12.2760162,3.35989761,62,2550,8000.98242,0,49,10,0,1,6141,431.921875,5709.078,7.033413,45.9930038,169.921875,0,41.8217239,49.8164864
12/15/2023 23:30:36,0,0,0.78125,0.78125,0,1.5625,100,100,100,100,100,100,96.875,100,40.15625,78.559,12.2834167,3.352497,61,2550,8000.98242,0,30,6,0,0,6141,431.921875,5709.078,7.033413,47.053,0,293.9453,41.8217239,49.8164864
12/15/2023 23:30:37,0,0.78125,0.78125,1.5625,0,0,98.46154,100,98.4375,98.46154,98.4375,96.875,96.875,100,39.6899033,78.56827,12.2848663,3.35104752,65,2550,8000.98242,0,50,10,0,1,6141,431.921875,5709.078,7.033413,49.7320023,211.914063,49.8046875,41.8217239,49.8164864
12/15/2023 23:30:38,0,0,2.34375,0.78125,0,1.5625,100,100,100,100,96.875,98.4375,100,100,40.234375,78.5417938,12.2807274,3.35518646,63,2550,8000.98242,0,67,14,0,1,6141,431.921875,5709.078,7.033413,45.97,192.382813,118.164063,41.8217239,49.8164864
12/15/2023 23:30:39,0,0,0.78125,1.5625,0,0.78125,100,100,100,96.875,98.4375,100,100,100,40.07813,78.54065,12.2805481,3.35536575,60,2550,8000.98242,0,33,7,0,1,6141,431.921875,5709.078,7.033413,51.8820038,0,0,41.8217239,49.8164864
12/15/2023 23:30:40,0.78125,0,1.5625,0,0,0.78125,100,100,100,98.46154,98.4375,100,100,100,40.1574478,78.60581,12.2907372,3.3451767,64,2550,8000.98242,0,4,1,0,0,6141,431.921875,5709.078,7.033413,40.5090027,138.671875,51.7578125,41.8217239,49.8164864
12/15/2023 23:30:41,0,0.78125,5.46875,0.78125,0,0,98.4375,100,98.4375,96.875,96.92308,96.92308,100,100,40.08293,78.592,12.288578,3.34733582,60,2550,8000.98242,0,63,13,0,1,6141,431.921875,5709.078,7.033413,48.3470039,136.71875,6.8359375,41.8217239,49.8164864
12/15/2023 23:30:42,0,0.78125,1.5625,1.5625,0,1.53846145,100,100,100,98.4127,100,100,98.4375,100,40.386982,78.59937,12.28973,3.34618378,63,2550,8000.98242,0,3,1,0,0,6141,431.921875,5709.078,7.033413,42.673,450.1953,42.96875,41.8217239,49.8164864
12/15/2023 23:30:43,0,0,1.5625,0,0,0,100,100,100,98.4375,96.875,100,100,100,39.921875,78.64021,12.2961159,3.339798,61,2550,8000.98242,0,76,15,0,1,6141,431.921875,5709.078,7.033413,48.145,0,0,41.8217239,49.8164864
12/15/2023 23:30:44,0,0,0,0,0,2.30768919,100,100,100,100,100,100,100,100,40.23077,78.63484,12.2952766,3.34063721,62,2550,8000.98242,0,20,4,0,0,6141,431.921875,5709.078,7.033413,45.7870026,221.679688,54.6875,41.8217239,49.8164864
12/15/2023 23:30:45,0,0,2.34375,0,0,0.793647766,100,100,100,100,98.4375,98.4375,100,100,40.15749,78.69455,12.3046112,3.33130264,63,2550,8000.98242,0,77,16,0,1,6141,431.921875,5709.078,7.033413,51.9240036,125,39.0625,41.8217239,49.8164864
12/15/2023 23:30:46,0,0,3.90625,1.5625,0,0,100,100,100,98.4375,100,100,100,100,40.4687538,78.70581,12.3063736,3.32954025,61,2550,8000.98242,0,62,13,0,1,6141,431.921875,5709.078,7.033413,47.6950035,0.9765625,74.21875,41.8217239,49.8164864
12/15/2023 23:30:47,0,0,1.5625,1.5625,0,0,100,100,98.46154,100,96.875,98.4375,100,100,40.0012,78.63494,12.2952919,3.340622,61,2550,8000.98242,0,15,3,0,0,6141,431.921875,5709.078,7.033413,42.1250038,249.023438,31.25,41.8217239,49.8164864
12/15/2023 23:30:48,0,0,1.5625,0,0,0,98.4127,100,100,96.875,100,98.4375,100,100,39.84251,78.690155,12.3039246,3.33198929,64,2550,8000.98242,0,45,9,0,1,6141,431.921875,5709.078,7.033413,45.602,222.65625,10.7421875,41.8218422,49.8164864
12/15/2023 23:30:49,0,0,3.90625,0.78125,0,0.7692337,100,100,100,100,100,100,100,100,40.5456734,78.61884,12.2927742,3.34313965,61,2550,8000.98242,0,63,13,0,1,6141,431.921875,5709.078,7.033413,45.436,0,47.8515625,41.8218422,49.8164864
12/15/2023 23:30:50,0,0,3.125,1.5625,0,1.5625,100,100,100,100,100,98.4375,100,100,40.546875,78.61872,12.2927551,3.34315872,63,2550,8000.98242,0,26,5,0,0,6141,431.921875,5709.078,7.033413,42.2720032,214.84375,82.03125,41.8218422,49.8164864
12/15/2023 23:30:51,0,0,4.6875,0.78125,0,0,100,100,100,96.875,96.875,100,100,100,40.234375,78.62133,12.2931633,3.34275055,59,2550,8000.98242,0,36,7,0,1,6141,431.921875,5709.078,7.033413,45.682003,1.953125,0,41.8218422,49.8164864
12/15/2023 23:30:52,0.78125,0,4.6875,1.5625,0,0.78125,100,100,100,98.4375,100,100,100,100,40.703125,78.6872253,12.3034668,3.332447,63,2550,8000.98242,0,14,3,0,0,6141,431.921875,5709.078,7.033413,42.262,174.804688,7.8125,41.8218422,49.8164864
12/15/2023 23:30:53,0,0,1.5625,0,0,0.78125,100,100,100,98.4375,100,100,100,100,40.15625,78.67132,12.30098,3.33493423,64,2550,8000.98242,0,38,8,0,1,6141,431.921875,5709.078,7.033413,44.408,241.210938,9.765625,41.8218422,49.8164864
12/15/2023 23:30:54,0,1.5625,0.78125,0.78125,0,0,98.4127,100,100,98.4375,100,100,100,100,40.15501,78.65309,12.29813,3.33778381,63,2550,8000.98242,0,43,9,0,1,6141,431.921875,5709.078,7.033413,45.1740036,203.125,62.5,41.8218422,49.8164864
12/15/2023 23:30:55,0,0,4.6875,1.5625,0,0,100,100,100,98.4375,95.3125,100,100,100,40.3125,78.64043,12.29615,3.33976364,65,2550,8000.98242,0,8,2,0,0,6141,431.921875,5709.078,7.033413,47.7530022,268.5547,20.5078125,41.8218422,49.8164864
12/15/2023 23:30:56,0,0,5.555558,2.38095522,1.5625,0.78125,100,100,100,98.4375,100,100,100,100,40.9498978,78.78784,12.3191986,3.31671524,60,2550,8000.98242,0,72,15,0,1,6141,431.921875,5709.078,7.033413,50.7450027,0,8.7890625,41.8218422,49.8164864
12/15/2023 23:30:57,0.78125,3.125,13.0069914,7.69230747,0,0,96.875,98.4375,98.46154,98.4375,98.4127,98.4375,100,100,41.91364,79.17658,12.379982,3.25593185,65,2550,8000.98242,0,9,2,0,0,6141,431.921875,5709.078,7.033413,41.1390038,199.21875,78.125,41.8218422,49.8164864
12/15/2023 23:30:58,0,1.5625,9.375,1.5625,0,1.5625,100,100,100,100,100,100,100,100,41.40625,79.26058,12.393116,3.24279785,64,2550,8000.98242,0,54,11,0,1,6141,431.921875,5709.078,7.033413,49.283,233.398438,60.546875,41.8218422,49.8164864
12/15/2023 23:30:59,0.78125,2.34375,3.95665169,3.90625,0,1.5625,100,100,100,100,96.875,100,100,100,41.098793,79.270195,12.394619,3.24129486,64,2550,8000.98242,0,45,9,0,1,6141,431.921875,5709.078,7.033413,50.679,152.34375,438.476563,41.8218422,49.8164864
12/15/2023 23:31:00,0,0,0.78125,0.78125,0,0,98.4375,100,100,100,95.3125,100,100,100,39.84375,79.2674561,12.3941917,3.241722,63,2550,8000.98242,0,24,5,0,1,6141,431.921875,5709.078,7.033413,49.214,121.09375,17.578125,41.8218422,49.8164864
12/15/2023 23:31:01,0,0,0,4.6875,0,0,96.875,100,100,100,96.92308,98.4375,100,100,40.08053,79.3532639,12.407608,3.22830582,63,2550,8000.98242,0,58,12,0,1,6141,431.921875,5709.078,7.033413,48.664,121.09375,24.4140625,41.8218422,49.8164864
12/15/2023 23:31:02,1.5625,0.78125,1.5625,0,0.78125,0.78125,100,100,100,100,100,100,100,100,40.546875,79.41184,12.4167671,3.21914673,63,2550,8000.98242,0,50,10,0,0,6141,431.921875,5709.078,7.033413,47.677002,59.5703125,0,41.8218422,49.8164864
12/15/2023 23:31:03,0,0,0.78125,1.5625,0,0,98.4375,100,100,100,98.4127,98.4375,100,100,39.9987564,79.38025,12.4118271,3.22408676,63,2550,8000.98242,0,20,4,0,0,6141,431.921875,5709.078,7.033413,46.651,1.953125,0,41.8218422,49.8164864
12/15/2023 23:31:04,0.78125,0,0.78125,0,0,0.78125,98.4375,100,100,100,100,100,100,100,40.15625,79.39689,12.4144287,3.22148514,64,2550,8000.98242,0,67,13,0,1,6141,431.921875,5709.078,7.033413,45.657,40.0390625,33.203125,41.8218422,49.8164864
12/15/2023 23:31:05,0.793647766,0,1.5625,3.125,0,0,98.4127,100,100,100,96.875,100,96.875,100,40.15625,79.3917847,12.4136314,3.22228241,61,2550,8000.98242,0,48,10,0,1,6141,431.921875,5709.078,7.033413,48.9340019,27.34375,59.5703125,41.8218422,49.8164864
12/15/2023 23:31:06,0,0,2.34375,2.34375,0,0.78125,96.92308,100,100,100,96.82539,100,100,100,40.2343,79.39323,12.4138565,3.22205734,62,2550,8000.98242,0,48,10,0,1,6141,431.921875,5709.078,7.033413,44.455,190.429688,32.2265625,41.8218422,49.8164864
12/15/2023 23:31:07,0,0,0.78125,0,0,0,96.875,100,98.4375,100,93.84615,98.4375,98.4375,100,39.3798065,79.35161,12.4073486,3.22856522,61,2550,8000.98242,0,53,11,0,1,6141,431.921875,5709.078,7.033413,48.2030029,225.585938,60.546875,41.8218422,49.8164864
12/15/2023 23:31:08,0,0,0.78125,5.46875,0,1.5625,93.75,100,96.875,95.3125,96.82539,96.875,100,100,39.7631454,79.4399261,12.4211578,3.214756,61,2550,8000.98242,0,75,16,0,2,6141,431.921875,5709.078,7.033413,46.6670036,1.953125,0.9765625,41.8218422,49.8164864
12/15/2023 23:31:09,0.78125,0,3.125,1.5625,0,3.174603,96.82539,100,96.875,96.875,98.4375,98.46154,100,100,40.23806,79.34443,12.4062271,3.22968674,61,2550,8000.98242,0,54,11,0,1,6141,431.921875,5709.078,7.033413,46.590004,0,32.2265625,41.8218422,49.8164864
12/15/2023 23:31:10,0,0,4.6875,0.78125,0,2.30768919,100,100,100,100,96.875,100,100,100,40.6213951,79.31496,12.401619,3.234295,65,2550,8000.98242,0,39,8,0,1,6141,431.921875,5709.078,7.033413,46.1470032,117.1875,39.0625,41.8218422,49.8164864
12/15/2023 23:31:11,0,0,6.25,0,0,0.78125,100,100,100,100,95.3125,98.4375,100,100,40.39062,79.32845,12.4037285,3.23218536,61,2550,8000.98242,0,66,13,0,1,6141,431.921875,5709.078,7.033413,51.054,0,0,41.8218422,49.8164864
12/15/2023 23:31:12,0,0,0.78125,0.78125,0,3.174603,98.4375,100,100,100,96.875,100,100,100,40.2393341,79.37439,12.4109116,3.22500229,65,2550,8000.98242,0,82,17,0,1,6141,431.921875,5709.078,7.033413,43.6110039,44.921875,40.0390625,41.8218422,49.8164864
12/15/2023 23:31:13,0.78125,0,1.5625,0.78125,0,0.7692337,98.4375,100,100,100,98.4375,100,100,100,40.23317,79.40155,12.4151573,3.22075653,62,2550,8000.98242,0,70,14,0,1,6141,431.921875,5709.078,7.033413,50.867,341.796875,84.96094,41.8218422,49.8164864
12/15/2023 23:31:14,0,0,0.78125,3.90625,0,1.58730149,100,100,100,100,100,96.875,100,100,40.4712334,79.36173,12.4089317,3.226982,66,2550,8000.98242,0,40,8,0,1,6141,431.921875,5709.078,7.033413,49.387,210.9375,54.6875,41.8218422,49.8164864
12/15/2023 23:31:15,0,0,2.34375,0,0,0,98.46154,100,100,100,98.4375,100,100,100,40.0793266,79.36854,12.409996,3.22591782,65,2550,8000.98242,0,44,9,0,1,6141,431.921875,5709.078,7.033413,46.7640038,0,5.859375,41.8218422,49.8164864
12/15/2023 23:31:16,0,0.806450844,3.125,0,0,0,98.4127,100,100,100,100,100,100,100,40.31378,79.3800049,12.4117889,3.224125,61,2550,8000.98242,0,56,11,0,1,6141,431.921875,5709.078,7.033413,44.302002,0.9765625,0,41.8218422,49.8164864
12/15/2023 23:31:17,0,0,3.125,0,0,0,100,100,100,100,98.46154,98.4127,100,98.4375,40.0780869,79.3557053,12.4079895,3.22792435,61,2550,8000.98242,0,19,4,0,1,6141,431.921875,5709.078,7.033413,37.9680023,1.953125,38.0859375,41.8218422,49.8164864
12/15/2023 23:31:18,0,0,2.34375,0,0,0.7692337,100,100,100,100,96.82539,98.4375,100,100,40.0744438,79.3468,12.4065971,3.22931671,65,2550,8000.98242,0,64,13,0,1,6141,431.921875,5709.078,7.033413,45.1610031,172.851563,62.5,41.8219833,49.8164864
12/15/2023 23:31:19,0,0,2.34375,1.5625,0,0.78125,98.4375,100,100,100,100,100,100,100,40.39062,79.43712,12.4207191,3.2151947,63,2550,8000.98242,0,47,10,0,1,6141,431.921875,5709.078,7.033413,48.1460037,252.929688,0,41.8219833,49.8164864
12/15/2023 23:31:20,0,0,2.34375,0.78125,0,0,100,100,100,100,98.4375,100,100,100,40.234375,79.40911,12.41634,3.219574,65,2550,8000.98242,0,33,7,0,0,6141,431.921875,5709.078,7.033413,45.311,374.023438,0,41.8219833,49.8164864
12/15/2023 23:31:21,0,0,1.5625,0.78125,0,0,98.4127,100,100,100,95.3125,100,100,100,39.9206352,79.40045,12.4149857,3.22092819,61,2550,8000.98242,0,57,12,0,1,6141,431.921875,5709.078,7.033413,46.902,3.90625,0,41.8219833,49.8164864
12/15/2023 23:31:22,0,0,0,0.78125,0,0.7692337,98.46154,100,100,100,98.4375,98.4375,100,100,39.921875,79.38056,12.4118767,3.22403717,65,2550,8000.98242,0,74,15,0,1,6141,431.921875,5709.078,7.033413,44.7250023,147.460938,32.2265625,41.8219833,49.8164864
12/15/2023 23:31:23,0,0,1.53846145,0,0,1.5625,100,100,100,100,100,100,100,100,40.3100967,79.47022,12.4258957,3.21001816,63,2550,8000.98242,0,41,8,0,0,6141,431.921875,5709.078,7.033413,46.762,0,9.765625,41.8219833,49.8164864
12/15/2023 23:31:24,0,0,1.5625,0,0,0.78125,100,100,100,100,95.3125,100,100,100,39.9999962,79.42133,12.418251,3.21766281,61,2550,8000.98242,0,47,10,0,1,6141,431.921875,5709.078,7.033413,45.49,1.953125,0,41.8219833,49.8164864
12/15/2023 23:31:25,0.7692337,0,2.34375,2.34375,0,0,100,100,100,100,100,100,100,100,40.5456734,79.48586,12.4283409,3.207573,64,2550,8000.98242,0,33,7,0,1,6141,431.921875,5709.078,7.033413,44.331,173.828125,27.34375,41.8219833,49.8164864
12/15/2023 23:31:26,0,0,1.5625,3.125,0,0,100,100,100,100,98.4375,100,100,100,40.39062,79.44663,12.4222069,3.213707,62,2550,8000.98242,0,66,14,0,1,6141,431.921875,5709.078,7.033413,52.9860039,0,39.0625,41.8219833,49.8164864
12/15/2023 23:31:27,0,0,2.34375,0.78125,0,0,96.875,100,100,100,98.4375,100,100,100,40.07813,79.44153,12.42141,3.21450424,64,2550,8000.98242,0,10,2,0,1,6141,431.921875,5709.078,7.033413,43.394,245.117188,72.265625,41.8219833,49.8164864
12/15/2023 23:31:28,0.78125,0.7692337,5.46875,7.03125,0,3.8461566,100,100,100,100,98.4375,98.4375,98.4375,96.875,41.3990364,79.84601,12.4846535,3.15126038,63,2550,8000.98242,0,63,13,0,1,6141,431.921875,5709.078,7.033413,48.304,0,0.9765625,41.8219833,49.8164864
12/15/2023 23:31:29,0,3.8942337,13.3680582,14.0748978,0.78125,0.78125,100,100,100,100,98.4375,100,98.4375,100,43.1337166,79.97805,12.5052986,3.13061523,65,2550,8000.98242,0,41,8,0,1,6141,431.921875,5709.078,7.033413,43.2170029,88.86719,34.1796875,41.8219833,49.8164864
12/15/2023 23:31:30,0,6.349206,6.99751949,3.125,0,2.34375,100,100,100,100,100,100,98.4375,100,41.80342,79.88302,12.49044,3.14547348,63,2550,8000.98242,0,61,12,0,1,6141,431.921875,5709.078,7.033413,50.3610039,246.09375,17.578125,41.8219833,49.8164864
12/15/2023 23:31:31,0.78125,1.53846145,2.34375,1.5625,0.78125,0,98.4375,100,98.46154,98.4127,96.875,98.4375,96.875,100,40.0756836,79.87426,12.4890709,3.146843,63,2550,8000.98242,0,28,6,0,0,6141,431.921875,5709.078,7.033413,45.1410027,396.484375,120.117188,41.8219833,49.8164864
