,/lpc/nct6791d/control/0,/lpc/nct6791d/control/1,/lpc/nct6791d/control/2,/lpc/nct6791d/control/3,/lpc/nct6791d/control/4,/lpc/nct6791d/control/5,/lpc/nct6791d/voltage/0,/lpc/nct6791d/voltage/1,/lpc/nct6791d/voltage/2,/lpc/nct6791d/voltage/3,/lpc/nct6791d/voltage/4,/lpc/nct6791d/voltage/5,/lpc/nct6791d/voltage/6,/lpc/nct6791d/voltage/7,/lpc/nct6791d/voltage/8,/lpc/nct6791d/voltage/9,/lpc/nct6791d/voltage/11,/lpc/nct6791d/voltage/12,/lpc/nct6791d/voltage/13,/lpc/nct6791d/voltage/14,/lpc/nct6791d/temperature/0,/lpc/nct6791d/temperature/1,/lpc/nct6791d/temperature/2,/lpc/nct6791d/temperature/3,/lpc/nct6791d/temperature/5,/lpc/nct6791d/temperature/6,/lpc/nct6791d/fan/1,/lpc/nct6791d/fan/2,/lpc/nct6791d/fan/3,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/1,/atigpu/0/temperature/2,/atigpu/0/temperature/3,/atigpu/0/temperature/7,/atigpu/0/temperature/8,/atigpu/0/temperature/9,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #2","Fan #3","Fan #4","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Memory","GPU VRM Core","GPU VRM Memory","GPU Liquid","GPU PLX","GPU Hot Spot","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Total Bytes Written","Used Space","Temperature","Used Space"
04/02/2020 22:58:53,83.92157,60.7843132,87.05882,86.66667,83.92157,100,0.864,1.03200006,3.344,3.344,1.04000008,1.97600007,0.568,3.456,3.37600017,1.016,0.816000044,0.568,0.552000046,0.528,57.5,46,34,54,36,52,2343,680,876,84.375,97.65625,32.8125,92.1875,76.75781,67,69,60,61,69,3700.00171,3700.00171,3700.00171,3700.00171,71.60877,64.0424652,0,4.698688,100.000046,25.0750122,3.996708,11.9422989,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,68,4,302.5,150,0.900000036,0,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:58:54,83.92157,60.7843132,87.05882,86.66667,83.92157,100,0.856000066,1.024,3.344,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.0800000057,0.544,57,46,34,55,36,52,2343,682,869,82.03125,94.53125,33.59375,94.53125,76.171875,67,69,59,64,69,3700.00244,3700.00244,3700.00244,3700.00244,70.61637,62.95924,0,4.676727,100.000069,25.07489,3.99668884,11.942318,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,68,4,309.85,1500,1.087,0,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:58:55,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.528,0.56,0.56,58,46,34,53,36,53,2343,680,881,79.6875,96.875,31.25,95.3125,75.78125,62,66,62,60,66,3700.00269,3700.00269,3700.00269,3700.00269,71.49277,63.94182,0,4.68632,100.000076,25.0725937,3.99632263,11.9426842,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,68,8,308.699982,1500,1.087,0,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:58:56,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.024,3.344,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.56,0.552000046,58,46,34,53,36,53,2343,677,884,82.8125,93.75,36.71875,92.1875,76.36719,68,69,59,64,69,3699.97119,3699.97119,3699.97119,3699.97119,72.5899658,65.11489,0,4.69629145,99.99922,25.0728073,3.996357,11.94265,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,68,8,308.82,1500,1.087,0,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:58:57,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.496000022,0.568,58.5,46,34,53,36,53,2343,676,874,78.90625,97.65625,39.0625,92.1875,76.953125,64,70,65,63,70,3700.03247,3700.03247,3700.03247,3700.03247,71.9599457,64.41336,0,4.7270546,100.000877,25.0730743,3.996399,11.9426079,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,68,4,310.05,1500,1.087,0,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:58:59,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.424000025,0.584000051,58.5,46,34,52,36,53,2343,681,876,81.25,97.65625,43.75,95.3125,79.49219,65,70,65,64,70,3700.002,3700.002,3700.002,3700.002,72.55218,64.99555,0,4.688989,100.000053,25.07293,3.996376,11.9426308,59.0000038,59.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,68,4,300.09,1500,1.087,0,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:59:00,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.008,0.584000051,58.5,45.5,34,53,36,51,2343,680,878,85.9375,92.96875,42.96875,96.09375,79.49219,67,69,61,65,69,3700.002,3700.002,3700.002,3700.002,73.5645,66.01417,0,4.985331,100.000053,24.4097214,3.890667,12.04834,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,68,8,314.75,1500,1.087,0,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:59:01,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.552000046,0.568,58.5,45.5,34,52,36,53,2339,684,880,74.21875,96.875,42.96875,92.96875,76.75781,68,70,62,63,70,3700.00171,3700.00171,3700.00171,3700.00171,72.52192,65.01543,0,4.72761154,100.000046,24.4042358,3.8897934,12.0492134,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,68,8,313.49,1500,1.087,0,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:59:02,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.56,58.5,46,34,53,36,52,2343,686,880,78.90625,96.875,34.375,92.1875,75.58594,68,70,56,66,70,3700.00244,3700.00244,3700.00244,3700.00244,72.70818,65.2541351,0,4.70121336,100.000069,24.36039,3.88280487,12.0562019,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,68,8,307.539978,1500,1.087,0,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:59:03,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.4,0.568,58,45.5,34,53,36,51,2343,680,881,82.03125,96.09375,33.59375,93.75,76.36719,68,69,58,63,69,3700.00146,3700.00146,3700.00146,3700.00146,72.15999,64.7190857,0,4.70019245,100.000038,24.3592682,3.88262558,12.0563812,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,68,8,310.19,1500,1.087,0,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:59:04,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.576000035,58,45.5,34,53,36,53,2339,683,880,79.6875,93.75,31.25,100,76.171875,63,67,61,61,67,3700.0022,3700.0022,3700.0022,3700.0022,72.40724,64.92138,0,4.71116972,100.000061,24.33709,3.87908936,12.0599174,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,3,12,309.57,1500,1.087,0,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:59:05,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.568,0.552000046,0.56,58,45.5,34,53,36,53,2343,684,877,83.59375,96.875,30.46875,94.53125,76.36719,68,69,65,63,69,3700.00171,3700.00171,3700.00171,3700.00171,72.1084061,64.63392,0,4.69857264,100.000046,24.2875671,3.87119675,12.06781,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,83,12,308,1500,1.087,8,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:59:06,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.576000035,0.56,0.576000035,58.5,46,34,52,36,52,2339,682,878,82.8125,98.4375,25.78125,96.09375,75.78125,67,69,59,65,69,3700.002,3700.002,3700.002,3700.002,71.46667,63.9871254,0,4.69224262,100.000053,24.2871857,3.87113571,12.0678711,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,361,8,319.84,1500,1.087,0,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:59:07,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.36000013,3.36000013,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.536,0.544,58.5,45.5,34,53,36,53,2343,683,879,78.90625,96.09375,37.5,93.75,76.5625,65,69,62,63,69,3700.002,3700.002,3700.002,3700.002,72.06578,64.5363,0,4.68752575,100.000053,24.2870636,3.87111664,12.06789,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,83,8,307.28,1500,1.087,0,31,4862.14648,47.6881065,28,41.2484169
04/02/2020 22:59:08,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.568,0.424000025,0.568,58.5,45.5,34,51,36,53,2339,684,889,86.71875,95.3125,26.5625,94.53125,75.78125,67,70,58,64,70,3700.002,3700.002,3700.002,3700.002,72.46727,65.0306,0,4.689197,100.000053,24.286705,3.87105942,12.0679474,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,83,8,311.21,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:09,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.544,0.0800000057,0.576000035,58,45.5,34,53,36,52,2339,686,888,85.15625,96.875,32.03125,96.875,77.734375,69,70,57,65,70,3700.0022,3700.0022,3700.0022,3700.0022,72.67266,65.23685,0,4.71397924,100.000061,24.316452,3.875801,12.0632057,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,21,8,309.21,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:10,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.568,0.552000046,0.56,58,45.5,34,53,36,53,2343,683,888,82.03125,96.09375,32.8125,94.53125,76.36719,68,70,58,65,70,3700.002,3700.002,3700.002,3700.002,72.6061859,65.1007156,0,4.69822645,100.000053,24.3152313,3.87560654,12.0634,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,311.86,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:11,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.03200006,3.344,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.568,0.56,58,45.5,34,54,36,52,2343,684,887,85.15625,96.875,25.78125,97.65625,76.36719,69,70,57,64,70,3700.00146,3700.00146,3700.00146,3700.00146,72.0656357,64.63329,0,4.70834064,100.000046,24.3145828,3.87550354,12.0635033,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,313.82,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:12,84.70589,61.9607849,87.45098,87.45098,84.31373,100,0.864,1.03200006,3.344,3.344,1.04000008,1.97600007,0.568,3.456,3.37600017,1.016,0.816000044,0.528,0.528,0.536,57.5,45.5,34,53,36,53,2343,687,888,82.8125,97.65625,29.6875,93.75,75.97656,69,70,56,63,70,3700.00244,3700.00244,3700.00244,3700.00244,71.44553,63.91253,0,4.69978046,100.000069,24.3143,3.87545776,12.063549,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,306.259979,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:13,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.216,0.576000035,58,45.5,34,53,36,53,2339,682,883,83.59375,95.3125,31.25,95.3125,76.36719,63,65,55,61,65,3700.00171,3700.00171,3700.00171,3700.00171,71.61214,64.09113,0,4.68908262,100.000046,24.3140335,3.8754158,12.063591,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,303.169983,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:14,84.70589,61.9607849,87.45098,87.45098,84.31373,100,0.864,1.024,3.36000013,3.36000013,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.56,0.552000046,57.5,45.5,34,53,36,53,2339,680,880,83.59375,95.3125,34.375,94.53125,76.953125,64,68,64,63,68,3700.00171,3700.00171,3700.00171,3700.00171,71.48763,64.00702,0,4.68259668,100.000046,24.3135376,3.87533569,12.0636711,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,21,4,322.55,150,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:15,83.92157,61.9607849,86.66667,86.66667,83.92157,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.552000046,0.528,0.56,57.5,45.5,34,53,36,52,2339,680,884,84.375,97.65625,27.34375,93.75,75.78125,64,69,64,64,69,3700.0022,3700.0022,3700.0022,3700.0022,69.3427,61.47551,0,4.659276,100.000053,24.3133926,3.87531281,12.063694,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,4,308.93,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:16,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.03200006,3.344,3.344,1.04000008,1.97600007,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.528,0.56,57.5,45.5,34,52,36,52,2343,680,867,84.375,96.875,28.90625,93.75,75.97656,66,68,62,64,68,3700.002,3700.002,3700.002,3700.002,70.77166,63.0736656,0,4.670493,100.000053,24.3132935,3.87529755,12.0637093,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,21,4,318.78,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:17,83.92157,61.9607849,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.544,0.568,57.5,45.5,34,53,36,52,2339,678,869,83.59375,96.09375,29.6875,96.09375,76.36719,67,70,59,64,70,3700.00171,3700.00171,3700.00171,3700.00171,71.324234,63.7689857,0,4.675733,100.000046,24.31337,3.875309,12.0636978,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,307.06,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:18,84.70589,60.7843132,87.45098,87.84314,84.70589,100,0.864,1.03200006,3.36000013,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.576000035,0.144000009,0.568,58,45.5,34,53,36,52,2339,676,870,85.15625,95.3125,31.25,92.96875,76.171875,67,70,57,64,70,3700.00317,3700.00317,3700.00317,3700.00317,71.80516,64.29795,0,4.683877,100.000084,24.3132248,3.875286,12.0637207,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,21,4,315.24,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:19,83.92157,60.7843132,87.05882,87.05882,84.31373,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.568,58,45.5,34,53,36,53,2339,679,871,85.15625,94.53125,35.9375,92.96875,77.14844,69,71,56,65,71,3700.00122,3700.00122,3700.00122,3700.00122,72.068306,64.5481,0,4.71134663,100.000038,24.3159943,3.87572861,12.0632782,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,306.889984,150,0.900000036,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:20,83.92157,61.9607849,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.568,0.008,0.552000046,57.5,45.5,34,51,36,53,2343,680,881,82.8125,96.09375,28.90625,95.3125,75.78125,68,70,56,65,70,3700.002,3700.002,3700.002,3700.002,71.41702,63.8585167,0,4.677119,100.000053,24.3159256,3.87571716,12.06329,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,310.57,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:21,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.344,0.576000035,57.5,45.5,34,51,36,54,2339,679,885,82.8125,96.09375,29.6875,96.09375,76.171875,66,68,61,64,68,3700.00244,3700.00244,3700.00244,3700.00244,71.50959,63.9416962,0,4.700995,100.000069,24.3162842,3.87577438,12.0632324,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,309.66,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:22,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.56,57,45.5,34,52,36,51,2343,677,877,79.6875,96.09375,33.59375,92.96875,75.58594,64,68,63,63,68,3700.00073,3700.00073,3700.00073,3700.00073,70.82494,63.1601067,0,4.68392944,100.000023,24.3138657,3.875389,12.0636177,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,312.539978,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:23,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.552000046,0.552000046,57.5,45.5,34,53,36,51,2343,678,869,86.71875,96.09375,29.6875,94.53125,76.75781,64,67,57,62,67,3700.00244,3700.00244,3700.00244,3700.00244,71.03335,63.4701347,0,4.690193,100.000069,24.3136063,3.87534714,12.06366,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,4,323.46,150,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:24,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.528,0.56,57,45.5,34,52,36,52,2343,680,875,83.59375,95.3125,32.03125,96.09375,76.75781,67,66,63,64,67,3700.00171,3700.00171,3700.00171,3700.00171,71.23076,63.7199478,0,4.68302631,100.000046,24.3148422,3.8755455,12.0634613,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,309.27,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:25,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.024,3.344,3.344,1.04000008,1.97600007,0.568,3.456,3.37600017,1.016,0.816000044,0.552000046,0.544,0.584000051,57,45.5,34,52,36,53,2339,679,881,84.375,95.3125,27.34375,97.65625,76.171875,67,70,58,64,70,3700.002,3700.002,3700.002,3700.002,70.48116,62.8476372,0,4.67963839,100.000053,24.3149948,3.87556839,12.0634384,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,318.49,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:26,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.36000013,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.568,0.552000046,0.552000046,57.5,45.5,34,53,36,52,2339,679,866,80.46875,97.65625,29.6875,97.65625,76.36719,66,69,64,61,69,3700.002,3700.002,3700.002,3700.002,70.28449,62.6445,0,4.678355,100.000053,24.3149414,3.87556076,12.063446,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,311.09,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:27,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.552000046,3.456,3.37600017,1.016,0.816000044,0.56,0.424000025,0.576000035,57.5,45.5,34,52,36,52,2343,679,874,84.375,96.09375,28.90625,95.3125,76.171875,67,66,62,64,67,3700.00171,3700.00171,3700.00171,3700.00171,70.46014,62.9273872,0,4.68798161,100.000046,24.3059235,3.87412262,12.0648842,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,308.65,150,0.900000036,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:28,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.36000013,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.536,0.56,57.5,45.5,34,53,36,52,2343,679,867,85.9375,96.09375,27.34375,94.53125,75.97656,67,69,59,64,69,3700.0022,3700.0022,3700.0022,3700.0022,71.36008,63.7972069,0,4.67907,100.000061,24.2994614,3.87309265,12.0659142,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,308.919983,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:29,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.36000013,3.344,1.03200006,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.568,57.5,45.5,34,53,36,53,2343,677,876,83.59375,96.875,34.375,91.40625,76.5625,68,69,59,64,69,3700.00171,3700.00171,3700.00171,3700.00171,71.38468,63.84726,0,4.697498,100.000046,24.2989883,3.87301636,12.06599,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,4,304.02,150,0.900000036,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:30,83.13725,60.7843132,85.8823547,85.8823547,82.7451,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.552000046,0.528,0.576000035,56,45.5,34,53,36,51,2343,677,881,85.15625,92.96875,30.46875,96.09375,76.171875,66,68,56,64,68,3700.00171,3700.00171,3700.00171,3700.00171,69.9256,62.14435,0,4.68090057,100.000046,24.2985,3.87294,12.0660667,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,311.66,150,1.087,55,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:31,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.552000046,57,45.5,34,52,36,52,2339,677,877,84.375,96.09375,27.34375,95.3125,75.78125,62,67,62,62,67,3700.002,3700.002,3700.002,3700.002,70.4668655,62.77202,0,4.666488,100.000053,24.2983551,3.87291718,12.06609,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,307.36,1500,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:32,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.552000046,0.56,57,45.5,34,53,36,53,2343,676,870,78.90625,93.75,34.375,96.09375,75.78125,62,70,64,64,69,3700.003,3700.003,3700.003,3700.003,69.8499451,62.0476379,0,4.67834044,100.000084,24.2984314,3.87292862,12.0660782,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,315.93,150,1.087,0,30,4862.14844,47.68846,28,41.2484169
04/02/2020 22:59:33,83.52941,60.7843132,85.8823547,86.27451,83.13725,100,0.864,1.024,3.344,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.576000035,56.5,45.5,34,52,36,53,2343,676,877,85.15625,96.09375,28.125,94.53125,75.97656,67,70,58,64,70,3700.001,3700.001,3700.001,3700.001,70.09371,62.4144325,0,4.682498,100.000023,24.2981186,3.872879,12.0661278,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,21,8,311.8,150,0.900000036,0,30,4862.14844,47.68846,28,41.2484169
