,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Used Space","Used Space"
08/12/2023 00:21:37,26.5625,22.65625,21.09375,28.90625,24.8046875,65,65,62,63,65,3409.71216,3409.71216,3409.71216,3409.71216,16.3166924,13.5221863,0.478059858,1.85649741,100.285652,38.91731,12.4204636,19.4945488,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61008
08/12/2023 00:21:38,14.84375,17.96875,15.625,22.65625,17.7734375,59,60,57,58,59,3409.71045,3409.71045,3409.71045,3409.71045,10.1728144,7.816373,0.18706876,1.45505416,100.2856,38.8783531,12.4080315,19.50698,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61008
08/12/2023 00:21:39,16.40625,8.59375,12.5,10.15625,11.9140625,58,58,57,57,58,3409.71216,3409.71216,3610.28345,3509.9978,10.4572783,8.169786,0.152499437,1.446824,100.285645,38.8415756,12.3962936,19.5187187,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61008
08/12/2023 00:21:40,14.0625,10.15625,7.03125,14.84375,11.5234375,59,59,57,57,59,3509.99878,3409.71313,3409.71313,3409.71313,11.0077162,8.657572,0.157652557,1.51342833,100.285683,38.8576546,12.4014244,19.513588,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61008
08/12/2023 00:21:41,18.0555573,8.59375,4.6875,12.5,10.9592018,58,59,57,58,59,3409.71216,3409.71216,3409.71216,3409.71216,10.9099932,8.590948,0.147700116,1.49479854,100.285652,38.865612,12.403965,19.5110474,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61008
08/12/2023 00:21:42,22.65625,21.875,26.5625,27.34375,24.609375,63,65,64,61,65,3409.71167,3409.71167,3409.71167,3409.71167,15.0048666,12.5381975,0.217630982,1.75763273,100.285637,38.9939232,12.4449158,19.4700966,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:43,48.1610527,47.95387,50.78125,50.3844261,49.32015,63,63,60,66,65,3409.712,3409.712,3409.712,3409.712,23.8388481,20.6748085,0.653341651,2.28930068,100.285645,39.2630272,12.5308,19.3842125,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:44,55.1470566,59.0165634,57.9710121,56.1283646,57.06575,75,77,73,70,76,3409.712,3409.712,3409.712,3409.712,24.9157124,22.2773666,0.221619487,2.09909654,100.285645,39.4795647,12.5999069,19.3151054,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:45,59.16667,56.77966,60.1694946,63.5593224,59.9187851,62,63,61,65,64,3409.71265,3409.71265,3409.71265,3409.71265,23.6055622,20.9422646,0.178314254,2.213765,100.285667,39.42899,12.5837669,19.3312454,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:46,39.0625,33.59375,32.03125,37.5,35.546875,60,60,58,58,60,3409.71167,3409.71167,3509.99731,3409.71167,18.49083,15.846694,0.206049979,2.10352135,100.285637,39.4026222,12.5753517,19.33966,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:47,25.78125,20.3745,17.96875,28.90625,23.2576847,61,65,64,59,64,3409.712,3409.712,3409.712,3409.712,14.8162289,12.2958088,0.216572553,1.8343544,100.285645,39.4529648,12.5914192,19.3235931,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:48,32.03125,26.4182682,29.6875,25,28.2842522,59,60,62,58,62,3409.71216,3409.71216,3409.71216,3409.71216,14.18525,11.7256651,0.179435641,1.76936781,100.285652,39.41092,12.5779991,19.3370132,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:49,28.125,29.6875,30.46875,26.5625,28.7109375,60,61,58,58,60,3509.9978,3409.71216,3409.71216,3409.71216,15.603919,13.1355114,0.164808646,1.84639382,100.285652,39.43862,12.5868416,19.32817,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:50,61.71875,58.2589264,57.8125,59.05258,59.21069,67,63,61,61,67,3409.712,3409.712,3409.712,3409.712,25.3986588,22.87571,0.1263756,2.07566833,100.285645,39.4459038,12.5891647,19.3258476,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:51,21.09375,20.2163467,17.96875,24.8437519,21.0306473,59,61,58,58,60,3409.70117,3509.98657,3409.70117,3409.70117,12.1657715,9.727233,0.192194477,1.70167065,100.285332,39.4310455,12.5844231,19.33059,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:52,28.125,29.6875,32.03125,34.375,31.0546875,69,69,69,65,70,3409.72217,3409.72217,3409.72217,3409.72217,15.4823389,13.000102,0.174191341,1.86824739,100.28595,39.44039,12.5874062,19.3276062,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:53,20.3125,21.09375,18.75,24.21875,21.09375,60,60,58,58,61,3409.71167,3409.71167,3409.71167,3409.71167,12.3011236,9.862485,0.1854582,1.7199477,100.285637,39.4244957,12.5823326,19.33268,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:54,17.1875,21.875,26.5625,19.53125,21.2890625,60,63,63,60,64,3509.99731,3509.99731,3409.71167,3409.71167,13.8857431,11.4801083,0.189017192,1.58094323,100.285637,39.41565,12.57951,19.3355026,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:55,20.4365082,33.59375,36.71875,22.7802582,28.3823128,61,63,64,60,64,3409.7124,3509.998,3409.7124,3409.7124,17.22716,14.8171091,0.169331729,1.56437278,100.28566,39.4005051,12.5746765,19.3403358,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:56,22.5600967,35.15625,35.15625,19.42308,28.07392,65,64,64,61,65,3409.71167,3409.71167,3409.71167,3409.71167,19.6091385,16.829195,0.456406653,1.76566517,100.285645,39.00123,12.4472466,19.4677658,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:57,21.875,45.3125,29.6875,27.34375,31.0546875,62,64,65,63,63,3409.712,3409.712,3409.712,3409.712,19.1208363,16.6609974,0.193557486,1.66772807,100.285645,39.0133133,12.4511032,19.46391,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:58,16.40625,38.28125,29.6875,25.78125,27.5390625,61,66,62,60,66,3509.99756,3509.99756,3409.712,3409.712,18.34673,15.9256821,0.188191757,1.597356,100.285645,39.01304,12.4510155,19.4639969,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:21:59,13.34325,28.90625,28.125,19.6552582,22.5074348,61,64,63,59,64,3509.99756,3409.712,3509.99756,3409.712,16.215353,13.9120436,0.102132842,1.42326665,100.285645,38.9878044,12.4429626,19.47205,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:22:00,14.0144234,27.34375,28.125,17.884613,21.84195,60,63,65,59,65,3409.712,3409.712,3409.712,3409.712,16.5221558,14.2040291,0.117710277,1.46424818,100.285645,38.9586029,12.4336433,19.481369,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:22:01,10.15625,35.15625,32.8125,13.28125,22.8515625,62,68,60,60,69,3409.71216,3409.71216,3409.71216,3409.71216,16.9625454,14.6467819,0.1034635,1.48504531,100.285652,38.9648781,12.4356461,19.4793663,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:22:02,7.03125,31.25,30.46875,13.28125,20.5078125,61,65,61,61,65,3409.71167,3509.99731,3409.71167,3409.71167,15.8777208,13.5916386,0.105263621,1.39546,100.285637,38.9764023,12.4393234,19.4756889,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:22:03,12.5,34.375,26.5625,16.40625,22.4609375,60,69,60,59,69,3409.712,3409.712,3409.712,3409.712,16.5269737,14.2128992,0.118114911,1.44791853,100.285645,38.94089,12.42799,19.4870224,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:22:04,14.84375,33.59375,34.375,12.5,23.828125,60,63,62,59,63,3409.71216,3409.71216,3509.998,3409.71216,16.27382,13.98462,0.103864878,1.42445886,100.285652,38.936348,12.42654,19.488472,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:22:05,13.28125,35.15625,21.875,12.5,20.703125,60,64,63,59,64,3409.711,3509.99658,3409.711,3409.711,16.0849419,13.774127,0.111249894,1.42355943,100.285614,38.9212875,12.4217339,19.4932785,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:22:06,24.21875,44.53125,27.34375,23.4375,29.8828125,62,69,61,65,68,3409.712,3409.712,3509.99756,3409.712,17.9938087,15.6151924,0.14741762,1.56905007,100.285645,38.93562,12.4263077,19.4887047,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:22:07,19.53125,31.25,37.5,22.65625,27.734375,61,62,67,60,67,3409.71313,3409.71313,3409.71313,3409.71313,18.0060272,15.5730515,0.195946783,1.5645107,100.285683,38.9215851,12.4218292,19.4931831,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:22:08,10.9375,28.90625,32.8125,14.84375,21.875,60,68,59,61,68,3409.71216,3409.71216,3409.71216,3409.71216,16.60024,14.2777719,0.120190293,1.44246507,100.285652,38.91592,12.4200211,19.4949913,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:22:09,15.625,34.375,35.15625,18.1051617,25.81535,60,68,59,59,68,3409.712,3509.99756,3409.712,3409.712,15.75017,13.4646263,0.112230785,1.38481379,100.285645,38.9182777,12.4207726,19.49424,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:22:10,13.28125,39.84375,25,20.2163467,24.5853367,60,61,67,59,67,3409.712,3509.99756,3409.712,3409.712,16.4977665,14.1782389,0.125312567,1.44258273,100.285645,38.9697571,12.4372025,19.47781,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:22:11,20.3125,42.96875,28.125,17.96875,27.34375,60,64,63,59,65,3509.99731,3409.71167,3509.99731,3409.71167,16.9162445,14.5962839,0.105252385,1.49031019,100.285637,38.962944,12.4350281,19.4799843,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61021
08/12/2023 00:22:12,12.5,25.78125,30.46875,12.5744047,20.3311024,60,63,61,61,63,3509.998,3409.71216,3409.71216,3409.71216,15.9531813,13.6487265,0.116424263,1.39562356,100.285652,38.94265,12.4285507,19.4864616,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:13,12.5868082,34.375,27.34375,17.1153851,22.8552341,60,65,62,59,64,3409.712,3409.712,3409.712,3509.99756,16.01799,13.72038,0.110419065,1.39545691,100.285645,38.9484329,12.430397,19.4846153,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:14,13.24519,25,33.59375,12.5,21.0847378,61,61,65,59,64,3409.71167,3409.71167,3409.71167,3409.71167,16.1837864,13.8695164,0.125689313,1.40703046,100.285637,38.9432678,12.4287491,19.4862633,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:15,16.4930573,30.46875,32.03125,15.7118082,23.6762161,60,66,61,59,66,3409.71143,3409.71143,3509.997,3409.71143,15.6053543,13.3120413,0.107397988,1.36371028,100.285629,38.9512558,12.4312973,19.4837151,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:16,10.15625,25.78125,32.8125,6.25,18.75,60,64,64,61,63,3409.713,3409.713,3509.99854,3409.713,15.7966089,13.5171919,0.10043703,1.3777554,100.285675,38.9158745,12.4200058,19.4950066,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:17,8.55769,22.65625,34.375,10.9375,19.1316128,60,61,66,59,66,3409.712,3409.712,3509.9978,3409.712,15.9235849,13.658638,0.09397766,1.37289369,100.285645,38.9050331,12.4165459,19.4984665,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:18,13.28125,21.09375,37.5,11.6346121,20.8774033,60,61,65,59,64,3409.71167,3409.71167,3409.71167,3409.71167,15.77018,13.4955368,0.0931549445,1.37237835,100.285637,38.9099922,12.418129,19.4968834,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:19,13.28125,21.09375,32.03125,10.9375,19.3359375,61,62,65,59,65,3509.998,3509.998,3509.998,3409.7124,15.6112089,13.3202152,0.09929872,1.37039542,100.28566,38.9050941,12.4165649,19.4984474,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:20,18.0803528,33.59375,31.25,12.5,23.8560257,60,68,59,59,67,3509.99756,3409.712,3409.712,3409.712,15.6872072,13.4115191,0.0983226448,1.36758423,100.285645,38.9041367,12.41626,19.4987526,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:21,13.1971121,26.5625,33.59375,14.84375,22.0492783,60,61,67,59,67,3409.71216,3409.71216,3409.71216,3409.71216,16.2677231,13.9705076,0.104426444,1.42484748,100.285645,38.8986244,12.4145012,19.5005112,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:22,12.5,27.34375,35.15625,16.40625,22.8515625,60,62,66,59,66,3409.712,3409.712,3409.712,3409.712,15.9768181,13.6881495,0.105810389,1.41603863,100.285645,38.9148445,12.4196777,19.4953346,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:23,17.1875,33.59375,33.59375,17.96875,25.5859375,60,61,68,59,67,3409.71167,3409.71167,3509.99731,3409.71167,15.9862642,13.7133312,0.09827083,1.39344263,100.285637,38.8883476,12.4112206,19.5037918,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:24,13.28125,23.4375,37.5,13.28125,21.875,60,66,60,59,66,3409.7124,3409.7124,3409.7124,3409.7124,16.0573158,13.7513752,0.105828658,1.4035579,100.28566,38.89381,12.4129639,19.5020485,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:25,15.625,32.03125,35.9375,13.28125,24.21875,60,67,60,59,67,3409.71143,3409.71143,3409.71143,3409.71143,16.1052437,13.8256,0.106598794,1.40631938,100.285629,38.8929825,12.4127007,19.5023117,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:26,17.96875,34.375,41.40625,18.75,28.125,69,71,69,65,71,3409.71216,3409.71216,3409.71216,3409.71216,19.6498318,17.19077,0.174282447,1.6869477,100.285652,38.9517441,12.4314537,19.4835587,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:27,49.21875,58.59375,57.8125,50,53.90625,69,71,67,67,70,3409.71216,3409.71216,3409.71216,3409.71216,27.8086376,24.7332764,0.601556242,2.25177884,100.285652,39.12396,12.4864159,19.4285965,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:28,77.34375,75.78125,75.78125,72.65625,75.390625,70,68,67,65,70,3409.712,3409.712,3409.712,3409.712,28.9064255,26.3342133,0.09446211,2.26180029,100.285645,39.1906624,12.5077057,19.4073067,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:29,67.70495,65.3289642,64.86486,62.1621628,65.0152359,76,76,74,73,76,3409.711,3409.711,3409.711,3409.711,26.9865322,24.4212837,0.138150245,2.12545562,100.285614,39.3361549,12.5541382,19.3608742,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:30,60.7529869,56.1881943,51.8518524,59.25926,57.01307,60,61,59,59,61,3509.999,3409.71338,3409.71338,3409.71338,21.9073143,19.26682,0.170615613,2.121151,100.285683,39.26003,12.5298424,19.38517,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:31,26.5625,26.5625,23.4375,23.4375,25,60,61,58,58,61,3409.71143,3509.997,3409.71143,3409.71143,15.4274864,12.9045506,0.192987427,1.86986327,100.285629,39.2565346,12.5287285,19.3862839,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:32,28.90625,28.125,28.125,34.375,29.8828125,59,61,58,58,61,3409.71216,3509.998,3409.71216,3409.71216,15.9206133,13.1714754,0.433710217,1.84570313,100.285652,39.0258865,12.4551163,19.4598961,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:33,64.0625,64.5461349,60.9375,65.35218,63.72458,65,65,63,63,65,3610.27856,3409.70752,3610.27856,3409.70752,26.21901,23.6492,0.17656064,2.04110718,100.285515,39.0461578,12.461586,19.4534264,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:34,13.3308525,9.375,7.8125,9.314907,9.958309,59,60,57,58,59,3610.288,3510.00244,3510.00244,3409.71655,10.1971083,7.92017365,0.137888715,1.44612157,100.285782,39.01049,12.4502029,19.46481,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:35,15.625,13.28125,5.49355125,8.59375,10.7483864,59,59,57,58,59,3409.71216,3409.71216,3509.9978,3409.71216,9.816026,7.54111052,0.135101125,1.43951106,100.285652,38.991703,12.4442062,19.4708061,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:36,5.4567337,12.4399071,5.44471169,13.28125,9.155655,58,59,57,57,59,3409.71069,3610.282,3409.71069,3409.71069,10.2147083,7.93298,0.141207859,1.43815339,100.285606,38.9823761,12.4412308,19.4737816,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:37,14.0625,12.5,7.8125,10.9375,11.328125,60,59,57,58,60,3409.71167,3409.71167,3409.71167,3409.71167,10.1268358,7.84031439,0.143613622,1.50556159,100.285645,38.95128,12.4313049,19.4837074,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:38,10.15625,10.15625,7.8125,10.9375,9.765625,58,59,61,57,61,3409.71338,3509.999,3509.999,3409.71338,9.877643,7.59786654,0.144899726,1.44267106,100.28569,38.91811,12.4207191,19.4942932,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:39,21.875,17.96875,16.40625,23.4375,19.921875,59,59,57,58,59,3409.71216,3409.71216,3509.9978,3409.71216,14.2696667,11.7955647,0.216216326,1.69951546,100.285652,38.94198,12.4283371,19.4866753,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:40,15.625,12.5,7.8125,14.84375,12.6953125,58,58,56,57,58,3409.712,3409.712,3409.712,3409.712,9.99006748,7.69911671,0.156845942,1.44632578,100.285645,38.9321976,12.4252167,19.4897957,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:41,14.84375,16.40625,15.625,24.21875,17.7734375,58,59,56,57,59,3610.2832,3509.99756,3409.712,3409.712,13.4530315,10.9969311,0.221586511,1.65805948,100.285645,38.9294548,12.4243393,19.4906731,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61031
08/12/2023 00:22:42,11.7559547,14.0625,7.03125,15.625,12.1186733,59,59,57,57,59,3409.712,3409.712,3409.712,3409.712,10.5170317,8.20603752,0.1586042,1.4721849,100.285645,38.9322739,12.42524,19.4897728,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
08/12/2023 00:22:43,21.8149071,7.8125,3.90625,12.5,11.5084171,58,59,57,57,59,3409.71167,3409.71167,3409.71167,3409.71167,10.4532518,8.166755,0.131087944,1.46765769,100.285637,38.9385719,12.42725,19.4877625,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
08/12/2023 00:22:44,12.5496025,9.42460251,8.59375,7.068455,9.4091,58,60,57,57,60,3509.99829,3409.71265,3409.71265,3409.71265,10.2433624,7.95235252,0.149909422,1.4648571,100.285667,38.933075,12.4254951,19.4895172,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
08/12/2023 00:22:45,12.4399071,12.4759617,7.8125,13.1971121,11.481369,60,60,59,58,60,3409.71167,3610.283,3610.283,3409.71167,10.2509794,7.97940063,0.1288431,1.46517718,100.285637,38.95331,12.4319534,19.4830589,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
08/12/2023 00:22:46,16.46825,17.2743073,10.9375,18.0803528,15.6901064,62,64,57,58,64,3409.712,3409.712,3409.712,3409.712,12.4477606,10.0516233,0.176874161,1.58848453,100.285645,38.9562,12.4328766,19.4821358,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
08/12/2023 00:22:47,9.33894,7.78846169,9.375,10.0841341,9.146631,58,58,56,56,58,3409.71216,3409.71216,3409.71216,3509.9978,10.4885321,8.173088,0.15515925,1.47159326,100.285652,38.9522438,12.4316139,19.4833984,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
08/12/2023 00:22:48,9.375,14.0625,9.375,9.375,10.546875,60,59,57,57,60,3509.99658,3509.99658,3509.99658,3409.711,10.4862032,8.20207,0.130895153,1.46103156,100.285614,38.9603958,12.4342155,19.4807968,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
08/12/2023 00:22:49,10.9375,7.8125,7.03125,10.9375,9.1796875,57,59,56,56,59,3810.85425,3409.71167,3409.71167,3409.71167,9.764785,7.514677,0.129771844,1.42299449,100.285637,38.9612961,12.4345016,19.48051,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
08/12/2023 00:22:50,16.40625,17.1875,12.5,15.625,15.4296875,58,58,56,56,58,3409.71313,3409.71313,3610.28442,3409.71313,12.0233564,9.627138,0.203943849,1.55549872,100.285683,38.9557228,12.432724,19.4822884,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
08/12/2023 00:22:51,17.96875,13.28125,13.28125,16.40625,15.234375,58,58,56,57,58,3509.9978,3409.71216,3509.9978,3409.71216,11.1635838,8.84322,0.14261362,1.521047,100.285652,38.95576,12.4327354,19.4822769,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
08/12/2023 00:22:52,9.375,5.46875,10.15625,8.59375,8.3984375,58,57,56,56,58,3509.99756,3509.99756,3409.712,3409.712,9.893659,7.61117268,0.147058412,1.43862283,100.285645,38.9630852,12.4350739,19.4799385,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
08/12/2023 00:22:53,15.625,9.375,9.399801,12.5,11.7249489,58,59,56,57,59,3610.28345,3409.71216,3409.71216,3409.71216,10.8823805,8.554248,0.147243515,1.50159287,100.285652,38.95038,12.4310188,19.4839935,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
08/12/2023 00:22:54,10.9747047,14.0625,10.9254837,10.9375,11.7250443,58,59,57,57,59,3409.71216,3409.71216,3409.71216,3409.71216,10.6403217,8.332306,0.149174541,1.46887064,100.285652,38.94806,12.4302788,19.4847336,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
08/12/2023 00:22:55,26.45433,22.65625,22.65625,22.7926617,23.63987,63,64,62,60,64,3409.71167,3409.71167,3509.99731,3409.71167,14.8933153,12.4238873,0.204986855,1.77956367,100.285637,39.04623,12.4616089,19.4534035,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,45,12.5446091,87.61034
